21_52_31 Location[fused 24.792070,121.009431 acc=50 et=+3m20s675ms] 10420
03_21_02 Location[fused 24.792060,121.009134 acc=24 et=+5h31m51s486ms] 14545
03_22_01 Location[fused 24.792050,121.008837 acc=33 et=+5h32m50s770ms] 13747
03_23_01 Location[fused 24.792050,121.008837 acc=33 et=+5h33m50s884ms] 13785
03_24_01 Location[fused 24.792050,121.008837 acc=50 et=+5h34m50s927ms] 13753
03_25_01 Location[fused 24.792050,121.008837 acc=33 et=+5h35m50s969ms] 13714
03_26_01 Location[fused 24.792050,121.008837 acc=33 et=+5h36m51s165ms] 13874
03_27_01 Location[fused 24.792050,121.008837 acc=33 et=+5h37m51s235ms] 13858
03_28_01 Location[fused 24.792050,121.008837 acc=33 et=+5h38m51s362ms] 13913
03_29_02 Location[fused 24.792070,121.009431 acc=43 et=+5h39m51s505ms] 13979
03_30_02 Location[fused 24.792050,121.008837 acc=33 et=+5h40m51s651ms] 14045
03_30_59 Location[fused 24.792050,121.008837 acc=33 et=+5h41m48s786ms] 11091
03_31_59 Location[fused 24.792070,121.009431 acc=33 et=+5h42m49s1ms] 11249
03_32_59 Location[fused 24.792050,121.008837 acc=33 et=+5h43m49s120ms] 11284
03_33_59 Location[fused 24.792060,121.009133 acc=23 et=+5h44m49s271ms] 11377
03_34_59 Location[fused 24.792070,121.009431 acc=50 et=+5h45m49s56ms] 11079
03_36_02 Location[fused 24.792070,121.009431 acc=33 et=+5h46m51s793ms] 13733
03_37_02 Location[fused 24.792050,121.008837 acc=50 et=+5h47m51s840ms] 13725
03_38_02 Location[fused 24.792050,121.008837 acc=33 et=+5h48m51s962ms] 13774
03_39_02 Location[fused 24.792070,121.009431 acc=34 et=+5h49m52s10ms] 13740
03_40_02 Location[fused 24.792070,121.009431 acc=50 et=+5h50m52s122ms] 13772
03_41_00 Location[fused 24.792070,121.009431 acc=34 et=+5h51m49s521ms] 11091
03_42_00 Location[fused 24.792070,121.009431 acc=34 et=+5h52m49s401ms] 10936
03_43_02 Location[fused 24.792070,121.009431 acc=34 et=+5h53m52s279ms] 13747
03_44_03 Location[fused 24.792060,121.009133 acc=23 et=+5h54m53s309ms] 14692
03_45_00 Location[fused 24.792070,121.009431 acc=34 et=+5h55m49s372ms] 10688
03_46_00 Location[fused 24.792050,121.008837 acc=50 et=+5h56m49s526ms] 10765
03_47_00 Location[fused 24.792070,121.009431 acc=33 et=+5h57m49s521ms] 10699
03_48_03 Location[fused 24.792050,121.008837 acc=50 et=+5h58m52s700ms] 13804
03_49_03 Location[fused 24.792070,121.009431 acc=39 et=+5h59m52s690ms] 13769
03_49_59 Location[fused 24.792050,121.008837 acc=33 et=+6h0m49s141ms] 10147
03_51_00 Location[fused 24.792175,121.009293 acc=6 et=+6h1m49s546ms alt=180.4 vel=0.0] 10544
03_52_00 Location[fused 24.792123,121.009267 acc=5 et=+6h2m49s571ms alt=180.0 vel=0.0] 10542
03_53_00 Location[fused 24.792070,121.009431 acc=50 et=+6h3m49s977ms] 10870
03_54_01 Location[fused 24.792050,121.008837 acc=33 et=+6h4m50s383ms] 11226
03_55_01 Location[fused 24.792050,121.008837 acc=33 et=+6h5m50s379ms] 11167
03_56_00 Location[fused 24.791878,121.009717 acc=7 et=+6h6m49s762ms alt=167.4 vel=0.63825554 bear=155.0] 10746
03_57_01 Location[fused 24.792033,121.009490 acc=6 et=+6h7m50s816ms alt=167.0 vel=0.89149886 bear=133.0] 11514
03_58_04 Location[fused 24.792050,121.008837 acc=50 et=+6h8m53s537ms] 14175
03_59_00 Location[fused 24.792050,121.008837 acc=33 et=+6h9m50s190ms] 10746
04_00_00 Location[fused 24.791807,121.009925 acc=7 et=+6h10m49s978ms alt=167.4 vel=0.0] 10477
04_01_00 Location[fused 24.791807,121.009925 acc=17 et=+6h11m49s661ms] 10114
04_02_00 Location[fused 24.792050,121.008837 acc=50 et=+6h12m49s702ms] 10114
04_03_00 Location[fused 24.792050,121.008837 acc=33 et=+6h13m49s756ms] 10130
04_04_00 Location[fused 24.792070,121.009431 acc=33 et=+6h14m49s795ms] 10111
04_05_00 Location[fused 24.792050,121.008837 acc=33 et=+6h15m49s849ms] 10115
04_06_00 Location[fused 24.792050,121.008837 acc=33 et=+6h16m49s872ms] 10110
04_07_00 Location[fused 24.792070,121.009431 acc=33 et=+6h17m49s923ms] 10108
04_08_00 Location[fused 24.792070,121.009431 acc=33 et=+6h18m49s948ms] 10103
04_09_00 Location[fused 24.792070,121.009431 acc=33 et=+6h19m50s4ms] 10107
04_10_01 Location[fused 24.791872,121.010420 acc=6 et=+6h20m50s358ms alt=312.3 vel=1.8859422 bear=140.0] 10456
04_11_01 Location[fused 24.792682,121.009388 acc=6 et=+6h21m50s520ms alt=312.8 vel=1.8488822 bear=337.0] 10544
04_12_01 Location[fused 24.792568,121.009422 acc=6 et=+6h22m50s582ms alt=312.4 vel=0.0 bear=0.0] 10553
04_13_01 Location[fused 24.792552,121.009250 acc=6 et=+6h23m50s588ms alt=312.2 vel=0.0] 10522
04_14_01 Location[fused 24.791748,121.009542 acc=6 et=+6h24m50s649ms alt=126.8 vel=0.83899724 bear=120.0] 10514
04_15_01 Location[fused 24.791962,121.009217 acc=5 et=+6h25m50s653ms alt=125.9 vel=0.0] 10460
04_16_01 Location[fused 24.791792,121.009602 acc=7 et=+6h26m50s743ms alt=125.9 vel=0.0] 10501
04_17_02 Location[fused 24.791637,121.009368 acc=6 et=+6h27m52s212ms alt=125.5 vel=1.3264391 bear=87.0] 11919
04_18_01 Location[fused 24.791765,121.009480 acc=6 et=+6h28m50s834ms alt=125.6 vel=0.7087725 bear=291.0] 10452
04_19_01 Location[fused 24.791607,121.009228 acc=6 et=+6h29m50s917ms alt=125.3 vel=2.0861692 bear=99.0] 10534
04_20_02 Location[fused 24.791830,121.009255 acc=6 et=+6h30m52s205ms alt=125.4 vel=0.0] 11736
05_07_40 Location[fused 24.791662,121.009898 acc=7 et=+7h18m30s327ms alt=125.1 vel=0.0 bear=0.0] 2809798
05_07_51 Location[fused 24.791658,121.009615 acc=13 et=+7h18m40s557ms alt=182.6 vel=0.0] 10201
05_08_51 Location[fused 24.791658,121.009615 acc=14 et=+7h19m40s543ms] 10112
05_09_51 Location[fused 24.792050,121.008837 acc=33 et=+7h20m40s645ms] 10168
05_10_51 Location[fused 24.792050,121.008837 acc=33 et=+7h21m40s629ms] 10110
05_11_51 Location[fused 24.792050,121.008837 acc=50 et=+7h22m40s686ms] 10117
06_59_46 Location[fused 24.792070,121.009431 acc=33 et=+9h10m36s329ms] 2825733
07_00_00 Location[fused 24.792078,121.009442 acc=28 et=+9h10m50s230ms] 13964
07_01_00 Location[fused 24.792070,121.009431 acc=50 et=+9h11m50s133ms] 13736
07_02_00 Location[fused 24.792078,121.009442 acc=34 et=+9h12m50s227ms] 13746
07_02_58 Location[fused 24.792078,121.009442 acc=34 et=+9h13m47s628ms] 11113
07_03_58 Location[fused 24.792070,121.009431 acc=32 et=+9h14m47s699ms] 11120
07_04_58 Location[fused 24.792070,121.009431 acc=32 et=+9h15m47s675ms] 11038
07_06_01 Location[fused 24.792070,121.009431 acc=34 et=+9h16m50s538ms] 13827
07_07_01 Location[fused 24.792070,121.009431 acc=31 et=+9h17m50s645ms] 13880
07_08_01 Location[fused 24.792070,121.009431 acc=31 et=+9h18m50s757ms] 13921
07_08_58 Location[fused 24.792050,121.008837 acc=50 et=+9h19m47s934ms] 11023
10_47_19 Location[fused 24.792050,121.008837 acc=50 et=+12h58m8s492ms] 2251527
10_47_29 Location[fused 24.792045,121.008860 acc=50 et=+12h58m19s370ms] 10855
10_48_32 Location[fused 24.792070,121.009431 acc=34 et=+12h59m22s366ms] 13777
10_49_32 Location[fused 24.792050,121.008837 acc=33 et=+13h0m22s370ms] 13729
10_50_33 Location[fused 24.792070,121.009431 acc=33 et=+13h1m22s441ms] 13721
10_51_33 Location[fused 24.792070,121.009431 acc=39 et=+13h2m22s527ms] 13739
10_52_33 Location[fused 24.792050,121.008837 acc=50 et=+13h3m22s623ms] 13752
10_53_33 Location[fused 24.792050,121.008837 acc=33 et=+13h4m22s701ms] 13774
10_54_33 Location[fused 24.792050,121.008837 acc=33 et=+13h5m22s748ms] 13769
10_55_31 Location[fused 24.792457,121.008200 acc=6 et=+13h6m21s215ms alt=214.7 vel=1.6903478 bear=311.0] 12189
10_56_33 Location[fused 24.792050,121.008837 acc=50 et=+13h7m22s858ms] 13742
10_57_31 Location[fused 24.792573,121.008010 acc=6 et=+13h8m21s216ms alt=214.3 vel=0.5811214 bear=312.0] 12029
10_58_30 Location[fused 24.792647,121.008022 acc=5 et=+13h9m19s778ms alt=214.1 vel=0.0 bear=0.0] 10541
10_59_31 Location[fused 24.792557,121.008160 acc=7 et=+13h10m21s216ms alt=219.6 vel=0.0] 11907
11_00_30 Location[fused 24.792768,121.008118 acc=13 et=+13h11m19s363ms] 10076
11_01_30 Location[fused 24.792498,121.008560 acc=6 et=+13h12m19s962ms alt=218.8 vel=0.0 bear=0.0] 10520
11_02_30 Location[fused 24.792657,121.008177 acc=6 et=+13h13m19s987ms alt=216.8 vel=0.0 bear=0.0] 10486
11_03_30 Location[fused 24.792657,121.008177 acc=53 et=+13h14m19s700ms] 10113
11_04_30 Location[fused 24.792695,121.007900 acc=6 et=+13h15m20s107ms alt=215.7 vel=1.1143736 bear=317.0] 10493
11_05_34 Location[fused 24.792070,121.009431 acc=34 et=+13h16m23s644ms] 13983
11_06_30 Location[fused 24.792064,121.009244 acc=28 et=+13h17m19s845ms] 10141
11_07_31 Location[fused 24.792050,121.008837 acc=33 et=+13h18m21s108ms] 11375
11_08_31 Location[fused 24.792050,121.008837 acc=50 et=+13h19m21s166ms] 11379
11_09_31 Location[fused 24.792050,121.008837 acc=33 et=+13h20m21s349ms] 11504
11_10_31 Location[fused 24.792050,121.008837 acc=50 et=+13h21m21s396ms] 11482
11_11_31 Location[fused 24.792345,121.008050 acc=5 et=+13h22m20s454ms alt=215.3 vel=0.6346525 bear=142.0] 10504
11_12_31 Location[fused 24.792437,121.008035 acc=6 et=+13h23m21s216ms alt=214.3 vel=14.372588 bear=145.0] 11222
11_13_30 Location[fused 24.792380,121.008077 acc=5 et=+13h24m20s217ms alt=213.7 vel=1.7253488 bear=326.0] 10155
11_14_31 Location[fused 24.792618,121.008247 acc=6 et=+13h25m21s213ms alt=215.1 vel=17.459892 bear=146.0] 11099
11_15_31 Location[fused 24.792488,121.008180 acc=6 et=+13h26m20s386ms alt=212.6 vel=1.6486553 bear=143.0] 10224
11_16_32 Location[fused 24.792440,121.008193 acc=6 et=+13h27m22s208ms alt=212.7 vel=10.169367 bear=148.0] 11980
11_17_31 Location[fused 24.792777,121.008327 acc=6 et=+13h28m21s211ms alt=213.0 vel=0.5245019 bear=118.0] 10950
11_18_32 Location[fused 24.792793,121.008395 acc=6 et=+13h29m22s219ms alt=211.4 vel=8.030181 bear=149.0] 11911
11_19_31 Location[fused 24.792920,121.008318 acc=6 et=+13h30m21s212ms alt=211.2 vel=0.6974486 bear=355.0] 10842
11_20_31 Location[fused 24.792808,121.008308 acc=6 et=+13h31m21s211ms alt=210.1 vel=0.0] 10778
11_21_31 Location[fused 24.792787,121.008408 acc=6 et=+13h32m20s775ms alt=209.9 vel=5.197665 bear=151.0] 10277
11_22_31 Location[fused 24.792322,121.009080 acc=17 et=+13h33m20s598ms] 10106
11_23_31 Location[fused 24.792142,121.008865 acc=6 et=+13h34m20s912ms alt=145.0 vel=0.0] 10331
11_24_38 Location[fused 24.795238,121.006660 acc=5 et=+13h35m28s218ms alt=374.0 vel=1.5096803 bear=331.0] 17596
11_25_31 Location[fused 24.793120,121.008470 acc=5 et=+13h36m20s990ms alt=202.6 vel=0.0] 10286
11_26_33 Location[fused 24.793167,121.008343 acc=6 et=+13h37m23s219ms alt=198.2 vel=0.0] 12496
11_27_31 Location[fused 24.793217,121.008372 acc=6 et=+13h38m21s212ms alt=198.1 vel=0.0] 10413
11_28_31 Location[fused 24.793237,121.008480 acc=6 et=+13h39m21s212ms alt=198.0 vel=0.0] 10377
11_29_31 Location[fused 24.793155,121.008380 acc=5 et=+13h40m21s209ms alt=197.3 vel=0.0] 10334
11_30_31 Location[fused 24.792403,121.008487 acc=5 et=+13h41m21s214ms alt=194.6 vel=6.433513 bear=150.0] 10307
11_31_31 Location[fused 24.792358,121.008328 acc=6 et=+13h42m21s209ms alt=193.9 vel=0.34589332 bear=177.0] 10235
11_32_31 Location[fused 24.792177,121.008607 acc=6 et=+13h43m21s225ms alt=191.4 vel=0.8462033 bear=119.0] 10219
11_33_32 Location[fused 24.792012,121.008572 acc=6 et=+13h44m22s211ms alt=187.3 vel=0.0] 11148
11_34_32 Location[fused 24.791983,121.008780 acc=6 et=+13h45m22s215ms alt=185.9 vel=0.0] 11078
11_35_32 Location[fused 24.791818,121.008785 acc=6 et=+13h46m22s215ms alt=184.0 vel=0.0] 11011
11_36_32 Location[fused 24.791753,121.008890 acc=5 et=+13h47m22s216ms alt=183.5 vel=0.0] 10951
11_37_32 Location[fused 24.791972,121.008932 acc=6 et=+13h48m22s218ms alt=183.9 vel=0.5368553 bear=151.0] 10903
11_38_32 Location[fused 24.791563,121.009478 acc=6 et=+13h49m22s214ms alt=185.5 vel=0.0] 10840
11_39_32 Location[fused 24.790938,121.009682 acc=6 et=+13h50m22s211ms alt=183.5 vel=0.0] 10791
11_40_32 Location[fused 24.791905,121.009073 acc=8 et=+13h51m21s714ms alt=184.0 vel=0.0] 10236
11_41_35 Location[fused 24.792050,121.008837 acc=33 et=+13h52m25s332ms] 13798
11_42_35 Location[fused 24.792050,121.008837 acc=50 et=+13h53m25s327ms] 13715
11_43_32 Location[fused 24.790830,121.009943 acc=5 et=+13h54m22s211ms alt=181.9 vel=0.0] 10533
11_44_33 Location[fused 24.791152,121.009730 acc=6 et=+13h55m23s210ms alt=181.7 vel=0.0] 11484
11_45_32 Location[fused 24.791203,121.009690 acc=6 et=+13h56m22s219ms alt=182.0 vel=0.0] 10429
11_46_36 Location[fused 24.792070,121.009431 acc=33 et=+13h57m25s579ms] 13704
11_47_36 Location[fused 24.792070,121.009431 acc=34 et=+13h58m25s653ms] 13748
11_48_32 Location[fused 24.792070,121.009431 acc=23 et=+13h59m22s65ms] 10124
11_49_33 Location[fused 24.792070,121.009431 acc=32 et=+14h0m22s916ms] 10923
11_50_33 Location[fused 24.791115,121.009605 acc=6 et=+14h1m22s563ms alt=180.8 vel=0.0] 10511
11_51_32 Location[fused 24.791645,121.009673 acc=6 et=+14h2m22s223ms alt=70.7 vel=0.0] 10109
11_52_35 Location[fused 24.791677,121.009635 acc=6 et=+14h3m25s223ms alt=68.6 vel=0.8225261 bear=312.0] 13086
11_53_36 Location[fused 24.792070,121.009431 acc=34 et=+14h4m25s972ms] 13750
11_54_33 Location[fused 24.791782,121.009598 acc=6 et=+14h5m23s215ms alt=68.2 vel=0.0] 10909
11_55_34 Location[fused 24.792070,121.009431 acc=33 et=+14h6m23s565ms] 11205
11_56_33 Location[fused 24.792070,121.009431 acc=50 et=+14h7m23s176ms] 10745
11_57_36 Location[fused 24.792070,121.009431 acc=34 et=+14h8m26s299ms] 13802
11_58_33 Location[fused 24.791905,121.009543 acc=6 et=+14h9m23s215ms alt=68.7 vel=0.0] 10666
11_59_33 Location[fused 24.791532,121.009922 acc=5 et=+14h10m23s215ms alt=68.8 vel=0.0] 10590
12_00_33 Location[fused 24.791937,121.009685 acc=6 et=+14h11m23s211ms alt=67.4 vel=0.0] 10532
12_01_33 Location[fused 24.791740,121.009762 acc=6 et=+14h12m23s219ms alt=67.6 vel=0.0] 10478
12_02_34 Location[fused 24.791950,121.009567 acc=6 et=+14h13m24s215ms alt=66.3 vel=0.0] 11397
12_03_33 Location[fused 24.791685,121.009712 acc=7 et=+14h14m23s216ms alt=63.2 vel=0.0] 10318
12_04_34 Location[fused 24.791847,121.009465 acc=6 et=+14h15m24s217ms alt=64.9 vel=0.0] 11268
12_05_37 Location[fused 24.792070,121.009431 acc=34 et=+14h16m26s836ms] 13741
12_06_36 Location[fused 24.791910,121.009530 acc=6 et=+14h17m26s221ms alt=64.4 vel=1.3748231 bear=335.0] 13078
12_07_37 Location[fused 24.792070,121.009431 acc=34 et=+14h18m26s971ms] 13731
12_08_34 Location[fused 24.791760,121.009540 acc=7 et=+14h19m24s216ms alt=63.3 vel=1.3496016 bear=137.0] 10905
12_09_37 Location[fused 24.792070,121.009431 acc=34 et=+14h20m27s133ms] 13768
12_10_37 Location[fused 24.792070,121.009431 acc=34 et=+14h21m27s154ms] 13762
12_11_35 Location[fused 24.791558,121.009518 acc=8 et=+14h22m25s213ms alt=63.4 vel=0.0] 11769
12_12_34 Location[fused 24.791558,121.009518 acc=16 et=+14h23m23s663ms] 10128
12_13_34 Location[fused 24.792070,121.009431 acc=34 et=+14h24m24s247ms] 10679
12_14_34 Location[fused 24.792070,121.009431 acc=34 et=+14h25m24s384ms] 10732
12_15_35 Location[fused 24.792070,121.009431 acc=34 et=+14h26m24s648ms] 10964
12_16_35 Location[fused 24.792070,121.009431 acc=38 et=+14h27m24s539ms] 10801
12_17_38 Location[fused 24.792070,121.009431 acc=34 et=+14h28m27s629ms] 13810
12_18_38 Location[fused 24.792070,121.009431 acc=34 et=+14h29m27s718ms] 13859
12_19_35 Location[fused 24.792070,121.009431 acc=34 et=+14h30m24s852ms] 10939
12_20_35 Location[fused 24.792070,121.009431 acc=34 et=+14h31m24s649ms] 10676
12_21_35 Location[fused 24.792070,121.009431 acc=34 et=+14h32m24s738ms] 10703
12_22_38 Location[fused 24.792070,121.009431 acc=34 et=+14h33m27s868ms] 13752
12_23_38 Location[fused 24.792070,121.009431 acc=34 et=+14h34m27s920ms] 13749
12_24_38 Location[fused 24.792070,121.009431 acc=34 et=+14h35m28s18ms] 13773
12_25_38 Location[fused 24.792070,121.009431 acc=34 et=+14h36m28s22ms] 13716
12_26_38 Location[fused 24.792070,121.009431 acc=34 et=+14h37m28s107ms] 13723
12_27_38 Location[fused 24.792070,121.009431 acc=34 et=+14h38m28s232ms] 13791
12_28_38 Location[fused 24.792063,121.008826 acc=50 et=+14h39m28s211ms] 13722
12_29_36 Location[fused 24.792070,121.009431 acc=34 et=+14h40m25s506ms] 10931
12_30_35 Location[fused 24.792070,121.009431 acc=34 et=+14h41m25s335ms] 10702
