02_19_23 Location[fused 24.791932,121.009442 acc=23 et=+4m50s835ms] 23586
03_09_04 Location[fused 24.792382,121.007865 acc=6 et=+54m31s741ms alt=225.1 vel=0.52656084 bear=51.0] 20327
03_10_25 Location[fused 24.792177,121.008168 acc=10 et=+55m52s47ms] 20360
03_11_45 Location[fused 24.792430,121.007975 acc=6 et=+57m12s739ms alt=225.3 vel=0.0] 20545
03_13_06 Location[fused 24.792443,121.007963 acc=6 et=+58m33s740ms alt=225.1 vel=0.0] 20934
03_14_27 Location[fused 24.792720,121.007700 acc=6 et=+59m54s736ms alt=225.7 vel=0.0] 20928
03_15_51 Location[fused 24.791932,121.009442 acc=23 et=+1h1m18s358ms] 23548
03_17_11 Location[fused 24.792648,121.008678 acc=96 et=+1h2m38s737ms alt=230.9 vel=0.0] 20311
03_18_32 Location[fused 24.792280,121.008115 acc=6 et=+1h3m59s740ms alt=227.4 vel=0.0 bear=0.0] 20943
04_05_48 Location[fused 24.792380,121.008180 acc=6 et=+1h51m15s164ms alt=229.6 vel=0.0] 2775363
04_07_08 Location[fused 24.791617,121.009515 acc=6 et=+1h52m35s640ms alt=111.5 vel=0.0] 20420
04_08_29 Location[fused 24.792115,121.008677 acc=6 et=+1h53m56s647ms alt=116.8 vel=0.0] 20970
04_09_50 Location[fused 24.791377,121.009738 acc=6 et=+1h55m17s645ms alt=117.6 vel=0.061766665 bear=112.0] 20913
06_00_41 Location[fused 24.791953,121.009442 acc=23 et=+3h46m8s176ms] 6590477
06_02_06 Location[fused 24.791958,121.009420 acc=22 et=+3h47m33s144ms] 24900
06_03_26 Location[fused 24.791953,121.009442 acc=23 et=+3h48m53s386ms] 20198
06_04_49 Location[fused 24.791958,121.009420 acc=22 et=+3h50m17s9ms] 23603
06_06_13 Location[fused 24.791958,121.009420 acc=22 et=+3h51m40s637ms] 23579
06_07_37 Location[fused 24.791932,121.009442 acc=23 et=+3h53m4s210ms] 23534
06_09_00 Location[fused 24.791958,121.009420 acc=23 et=+3h54m27s857ms] 23604
06_10_21 Location[fused 24.791758,121.009335 acc=6 et=+3h55m48s648ms alt=114.1 vel=0.2269925 bear=122.0] 20735
10_07_12 Location[fused 24.791753,121.008903 acc=51 et=+7h52m39s75ms] 22049
10_08_32 Location[fused 24.791753,121.008903 acc=51 et=+7h53m59s489ms] 20205
10_09_56 Location[fused 24.791932,121.009442 acc=23 et=+7h55m23s141ms] 23600
10_11_19 Location[fused 24.791932,121.009442 acc=22 et=+7h56m46s719ms] 23527
10_12_40 Location[fused 24.792207,121.008652 acc=96 et=+7h58m7s658ms alt=115.8 vel=0.0] 20897
10_14_01 Location[fused 24.792118,121.008505 acc=6 et=+7h59m28s666ms alt=114.6 vel=0.0] 20949
10_15_23 Location[fused 24.791812,121.008762 acc=6 et=+8h0m50s658ms alt=115.0 vel=0.0] 21958
11_46_45 Location[fused 24.791932,121.009442 acc=22 et=+9h32m12s640ms] 5421932
11_48_10 Location[fused 24.790079,121.010036 acc=1000 et=+9h33m34s248ms] 24558
11_49_30 Location[fused 24.790079,121.010036 acc=1000 et=+9h34m57s411ms] 20105
11_50_50 Location[fused 24.790079,121.010036 acc=1000 et=+9h36m17s647ms] 20202
11_52_10 Location[fused 24.790079,121.010036 acc=1000 et=+9h37m37s869ms] 20197
11_53_31 Location[fused 24.790079,121.010036 acc=1000 et=+9h38m58s122ms] 20207
11_54_51 Location[fused 24.790079,121.010036 acc=1000 et=+9h40m18s369ms] 20200
11_56_11 Location[fused 24.790079,121.010036 acc=1000 et=+9h41m38s612ms] 20204
11_57_31 Location[fused 24.790079,121.010036 acc=1000 et=+9h42m58s855ms] 20198
11_58_52 Location[fused 24.790079,121.010036 acc=1000 et=+9h44m19s92ms] 20193
12_00_12 Location[fused 24.790079,121.010036 acc=1000 et=+9h45m39s314ms] 20180
12_01_32 Location[fused 24.790079,121.010036 acc=1000 et=+9h46m59s597ms] 20236
12_02_52 Location[fused 24.790079,121.010036 acc=1000 et=+9h48m19s853ms] 20214
12_04_13 Location[fused 24.790079,121.010036 acc=1000 et=+9h49m40s113ms] 20212
12_05_33 Location[fused 24.790079,121.010036 acc=1000 et=+9h51m0s343ms] 20191
12_06_53 Location[fused 24.790079,121.010036 acc=1000 et=+9h52m20s571ms] 20205
12_08_13 Location[fused 24.790079,121.010036 acc=1000 et=+9h53m40s817ms] 20202
12_09_33 Location[fused 24.790079,121.010036 acc=1000 et=+9h55m1s30ms] 20182
12_10_54 Location[fused 24.790079,121.010036 acc=1000 et=+9h56m21s297ms] 20240
12_12_14 Location[fused 24.790079,121.010036 acc=1000 et=+9h57m41s491ms] 20166
12_13_34 Location[fused 24.790079,121.010036 acc=1000 et=+9h59m1s733ms] 20195
12_14_54 Location[fused 24.790079,121.010036 acc=1000 et=+10h0m21s959ms] 20178
12_16_15 Location[fused 24.790079,121.010036 acc=1000 et=+10h1m42s202ms] 20200
12_17_35 Location[fused 24.790079,121.010036 acc=1000 et=+10h3m2s437ms] 20189
12_18_55 Location[fused 24.790079,121.010036 acc=1000 et=+10h4m22s653ms] 20190
12_20_15 Location[fused 24.790079,121.010036 acc=1000 et=+10h5m42s825ms] 20132
12_21_35 Location[fused 24.790079,121.010036 acc=1000 et=+10h7m3s29ms] 20178
12_22_56 Location[fused 24.790079,121.010036 acc=1000 et=+10h8m23s245ms] 20172
12_24_16 Location[fused 24.790079,121.010036 acc=1000 et=+10h9m43s456ms] 20168
12_25_36 Location[fused 24.790079,121.010036 acc=1000 et=+10h11m3s649ms] 20148
12_26_56 Location[fused 24.790079,121.010036 acc=1000 et=+10h12m23s899ms] 20170
12_28_17 Location[fused 24.790079,121.010036 acc=1000 et=+10h13m44s133ms] 20212
12_29_37 Location[fused 24.790079,121.010036 acc=1000 et=+10h15m4s301ms] 20128
12_30_57 Location[fused 24.790079,121.010036 acc=1000 et=+10h16m24s555ms] 20177
12_32_17 Location[fused 24.790079,121.010036 acc=1000 et=+10h17m44s785ms] 20183
12_33_37 Location[fused 24.790079,121.010036 acc=1000 et=+10h19m4s981ms] 20153
12_34_58 Location[fused 24.790079,121.010036 acc=1000 et=+10h20m25s253ms] 20191
12_36_18 Location[fused 24.790079,121.010036 acc=1000 et=+10h21m45s404ms] 20122
12_37_38 Location[fused 24.790079,121.010036 acc=1000 et=+10h23m5s626ms] 20194
12_38_58 Location[fused 24.790079,121.010036 acc=1000 et=+10h24m25s862ms] 20205
12_40_19 Location[fused 24.790079,121.010036 acc=1000 et=+10h25m46s92ms] 20183
12_41_39 Location[fused 24.790079,121.010036 acc=1000 et=+10h27m6s266ms] 20145
12_43_00 Location[fused 24.792047,121.009603 acc=5 et=+10h28m27s20ms alt=177.8 vel=0.81223166 bear=131.0] 20707
12_44_20 Location[fused 24.792047,121.009603 acc=5 et=+10h29m47s272ms alt=177.8 vel=0.81223166 bear=131.0] 20176
12_45_41 Location[fused 24.791987,121.009468 acc=6 et=+10h31m8s20ms alt=120.6 vel=0.5970778 bear=308.0] 20703
12_47_01 Location[fused 24.791737,121.009658 acc=6 et=+10h32m29s16ms alt=121.4 vel=0.0] 20932
12_48_23 Location[fused 24.791828,121.009687 acc=6 et=+10h33m50s16ms alt=121.4 vel=0.0] 20955
12_49_44 Location[fused 24.791643,121.010025 acc=6 et=+10h35m11s15ms alt=16.6 vel=0.0] 20935
12_51_05 Location[fused 24.791908,121.009572 acc=6 et=+10h36m32s19ms alt=-12.2 vel=0.035515834 bear=127.0] 20940
12_52_26 Location[fused 24.792088,121.009275 acc=6 et=+10h37m53s15ms alt=-10.9 vel=0.13279833 bear=134.0] 20933
12_53_47 Location[fused 24.791958,121.009500 acc=6 et=+10h39m14s20ms alt=-11.2 vel=0.1780939 bear=300.0] 20938
12_55_08 Location[fused 24.792302,121.009045 acc=6 et=+10h40m35s19ms alt=-10.9 vel=0.13279833 bear=66.0] 20935
12_56_29 Location[fused 24.792080,121.009217 acc=6 et=+10h41m56s16ms alt=-10.0 vel=0.13640139 bear=138.0] 20931
12_57_50 Location[fused 24.792277,121.009050 acc=6 et=+10h43m17s15ms alt=-9.4 vel=0.016985834 bear=165.0] 20934
12_59_11 Location[fused 24.792090,121.009298 acc=6 et=+10h44m38s19ms alt=-9.7 vel=0.0] 20931
13_00_31 Location[fused 24.792090,121.009298 acc=6 et=+10h45m58s305ms alt=-9.7 vel=0.0] 20197
13_01_52 Location[fused 24.791483,121.009747 acc=6 et=+10h47m19s19ms alt=125.3 vel=2.5895674 bear=335.0] 20710
13_03_13 Location[fused 24.791348,121.009622 acc=6 et=+10h48m40s21ms alt=136.3 vel=0.0787525 bear=147.0] 20933
13_04_34 Location[fused 24.791612,121.009503 acc=6 et=+10h50m1s22ms alt=136.8 vel=0.0] 20934
13_05_55 Location[fused 24.791437,121.009560 acc=6 et=+10h51m22s21ms alt=136.2 vel=0.0] 20943
13_07_16 Location[fused 24.791363,121.009668 acc=6 et=+10h52m43s21ms alt=136.2 vel=0.09934139 bear=82.0] 20934
13_08_37 Location[fused 24.791460,121.009652 acc=6 et=+10h54m4s20ms alt=136.2 vel=0.50031 bear=160.0] 20924
13_09_58 Location[fused 24.791605,121.009315 acc=6 et=+10h55m25s19ms alt=133.8 vel=0.18324111 bear=127.0] 20934
13_11_19 Location[fused 24.791597,121.009508 acc=6 et=+10h56m46s22ms alt=136.2 vel=0.08956166 bear=140.0] 20938
13_12_40 Location[fused 24.791933,121.010038 acc=6 et=+10h58m7s26ms alt=-114.6 vel=0.15904917 bear=92.0] 20995
13_14_00 Location[fused 24.791800,121.010238 acc=6 et=+10h59m28s18ms alt=-130.2 vel=0.0 bear=0.0] 20903
13_15_22 Location[fused 24.791915,121.009845 acc=6 et=+11h0m49s24ms alt=-48.4 vel=0.2455225 bear=108.0] 20966
13_16_43 Location[fused 24.791740,121.009430 acc=6 et=+11h2m10s24ms alt=102.1 vel=0.0 bear=0.0] 20938
13_18_04 Location[fused 24.791770,121.009800 acc=6 et=+11h3m31s20ms alt=59.8 vel=0.0 bear=0.0] 20928
13_19_25 Location[fused 24.791657,121.009697 acc=6 et=+11h4m52s20ms alt=62.4 vel=0.0] 20933
13_20_46 Location[fused 24.791717,121.009522 acc=6 et=+11h6m13s20ms alt=62.2 vel=0.0 bear=0.0] 20933
13_22_07 Location[fused 24.791690,121.009487 acc=6 et=+11h7m34s22ms alt=63.6 vel=0.0 bear=0.0] 20911
13_23_28 Location[fused 24.791513,121.009495 acc=6 et=+11h8m55s21ms alt=64.0 vel=0.0 bear=0.0] 20923
13_24_49 Location[fused 24.791493,121.009518 acc=6 et=+11h10m16s20ms alt=65.5 vel=0.0 bear=0.0] 20934
13_26_10 Location[fused 24.791527,121.009682 acc=6 et=+11h11m37s16ms alt=64.5 vel=0.1853 bear=100.0] 20926
13_27_31 Location[fused 24.791745,121.009482 acc=6 et=+11h12m58s17ms alt=64.7 vel=0.0] 20935
13_28_52 Location[fused 24.792072,121.009317 acc=6 et=+11h14m19s16ms alt=65.1 vel=0.16419639 bear=141.0] 20932
13_30_13 Location[fused 24.791917,121.009408 acc=6 et=+11h15m40s17ms alt=64.7 vel=0.5028836 bear=148.0] 20934
13_31_34 Location[fused 24.791740,121.009555 acc=6 et=+11h17m1s15ms alt=64.8 vel=0.14566639 bear=143.0] 20932
13_32_55 Location[fused 24.791830,121.009512 acc=6 et=+11h18m22s20ms alt=63.4 vel=0.0 bear=0.0] 20940
13_34_16 Location[fused 24.791745,121.009530 acc=6 et=+11h19m43s18ms alt=67.0 vel=0.0] 20929
13_35_37 Location[fused 24.791715,121.009507 acc=6 et=+11h21m4s21ms alt=66.4 vel=0.0] 20931
13_36_58 Location[fused 24.792237,121.009273 acc=6 et=+11h22m25s16ms alt=86.1 vel=0.0] 20936
13_38_19 Location[fused 24.791832,121.009480 acc=6 et=+11h23m46s15ms alt=69.7 vel=0.0] 20937
13_39_40 Location[fused 24.791545,121.009622 acc=6 et=+11h25m7s18ms alt=69.7 vel=0.0] 20939
13_41_01 Location[fused 24.791328,121.009848 acc=6 et=+11h26m28s15ms alt=66.6 vel=0.0 bear=0.0] 20925
15_02_47 Location[fused 24.791328,121.009848 acc=6 et=+12h48m14s769ms alt=66.6 vel=0.0 bear=0.0] 1246699
15_04_08 Location[fused 24.792007,121.009170 acc=6 et=+12h49m35s27ms alt=124.4 vel=0.0] 20193
15_05_29 Location[fused 24.791807,121.009222 acc=6 et=+12h50m56s23ms alt=111.5 vel=0.02573611 bear=293.0] 20951
15_06_51 Location[fused 24.791738,121.009280 acc=6 et=+12h52m18s25ms alt=110.4 vel=0.0] 21938
15_08_12 Location[fused 24.791855,121.009165 acc=6 et=+12h53m39s23ms alt=110.1 vel=0.14978416 bear=210.0] 20931
15_09_33 Location[fused 24.791865,121.009132 acc=6 et=+12h55m0s23ms alt=114.5 vel=0.6655358 bear=264.0] 20946
15_10_57 Location[fused 24.792038,121.009100 acc=5 et=+12h56m24s656ms alt=112.9 vel=1.8421909 bear=269.0] 24557
15_12_22 Location[fused 24.791835,121.009207 acc=6 et=+12h57m49s249ms alt=112.3 vel=0.0 bear=0.0] 24527
15_13_43 Location[fused 24.792118,121.008960 acc=6 et=+12h59m10s27ms alt=121.5 vel=0.0] 20717
15_15_04 Location[fused 24.791832,121.009095 acc=6 et=+13h0m31s21ms alt=120.9 vel=0.37368834 bear=131.0] 20931
15_16_25 Location[fused 24.791777,121.009253 acc=6 et=+13h1m52s22ms alt=120.9 vel=0.0 bear=0.0] 20970
15_17_46 Location[fused 24.791882,121.009048 acc=6 et=+13h3m13s18ms alt=121.0 vel=0.31398055 bear=94.0] 20928
15_19_07 Location[fused 24.791895,121.009108 acc=6 et=+13h4m34s19ms alt=123.1 vel=0.2877297 bear=133.0] 20936
15_20_28 Location[fused 24.791860,121.009223 acc=6 et=+13h5m55s21ms alt=123.6 vel=0.2944211 bear=136.0] 20923
15_21_49 Location[fused 24.791890,121.009323 acc=6 et=+13h7m16s20ms alt=123.2 vel=0.16677 bear=227.0] 20922
15_23_10 Location[fused 24.791913,121.009218 acc=6 et=+13h8m37s22ms alt=123.0 vel=0.28824446 bear=309.0] 20938
15_24_31 Location[fused 24.791935,121.009120 acc=6 et=+13h9m58s23ms alt=124.8 vel=0.46891195 bear=279.0] 20917
15_25_52 Location[fused 24.791918,121.009338 acc=6 et=+13h11m19s23ms alt=122.9 vel=0.008235555 bear=293.0] 20950
15_27_13 Location[fused 24.791902,121.009143 acc=6 et=+13h12m40s25ms alt=122.5 vel=0.2203011 bear=106.0] 20931
15_28_34 Location[fused 24.791877,121.009367 acc=6 et=+13h14m1s21ms alt=124.1 vel=0.024191944 bear=112.0] 20937
15_29_55 Location[fused 24.791922,121.009307 acc=6 et=+13h15m22s22ms alt=123.2 vel=0.04683972 bear=124.0] 20937
15_31_16 Location[fused 24.791882,121.009245 acc=6 et=+13h16m43s23ms alt=122.9 vel=0.3005978 bear=107.0] 20937
15_32_37 Location[fused 24.791867,121.009263 acc=6 et=+13h18m4s23ms alt=122.4 vel=0.10448861 bear=104.0] 20932
15_33_57 Location[fused 24.791867,121.009263 acc=6 et=+13h19m24s218ms alt=122.4 vel=0.10448861 bear=104.0] 20122
15_35_18 Location[fused 24.791833,121.009302 acc=6 et=+13h20m45s23ms alt=122.2 vel=0.1415486 bear=70.0] 20740
15_36_39 Location[fused 24.791870,121.009345 acc=6 et=+13h22m6s22ms alt=123.3 vel=0.2244189 bear=266.0] 20931
15_38_00 Location[fused 24.791872,121.009048 acc=6 et=+13h23m27s23ms alt=126.2 vel=2.010505 bear=271.0] 20931
15_39_21 Location[fused 24.791892,121.009295 acc=6 et=+13h24m48s21ms alt=124.5 vel=0.2269925 bear=114.0] 20934
15_40_41 Location[fused 24.791910,121.009108 acc=6 et=+13h26m8s23ms alt=124.9 vel=0.0] 20001
15_42_02 Location[fused 24.791838,121.009135 acc=6 et=+13h27m29s22ms alt=125.4 vel=0.6804628 bear=143.0] 20904
15_43_23 Location[fused 24.791963,121.009322 acc=6 et=+13h28m50s23ms alt=125.0 vel=0.11220945 bear=119.0] 20936
15_44_44 Location[fused 24.791968,121.009427 acc=6 et=+13h30m11s21ms alt=125.3 vel=0.0] 20932
15_46_05 Location[fused 24.791937,121.009397 acc=6 et=+13h31m32s19ms alt=125.0 vel=0.0] 20951
15_47_26 Location[fused 24.791910,121.009282 acc=6 et=+13h32m53s20ms alt=116.8 vel=0.04889861 bear=109.0] 20934
15_48_47 Location[fused 24.791823,121.008835 acc=6 et=+13h34m14s20ms alt=118.9 vel=0.25066972 bear=88.0] 20934
15_50_08 Location[fused 24.791870,121.008783 acc=6 et=+13h35m35s20ms alt=135.1 vel=0.38192388 bear=130.0] 20932
15_51_29 Location[fused 24.791837,121.009040 acc=6 et=+13h36m56s25ms alt=134.8 vel=0.0] 20941
15_52_50 Location[fused 24.791903,121.009217 acc=6 et=+13h38m17s21ms alt=134.5 vel=0.29802418 bear=93.0] 20930
15_54_11 Location[fused 24.792367,121.008833 acc=6 et=+13h39m38s20ms alt=348.0 vel=0.44986722 bear=120.0] 20911
15_55_32 Location[fused 24.792445,121.008777 acc=6 et=+13h40m59s24ms alt=348.8 vel=0.0] 20934
15_56_53 Location[fused 24.792705,121.008432 acc=6 et=+13h42m20s21ms alt=494.5 vel=0.0] 20934
15_58_14 Location[fused 24.792563,121.008575 acc=6 et=+13h43m41s21ms alt=494.4 vel=0.09367944 bear=97.0] 20939
15_59_35 Location[fused 24.792605,121.008602 acc=6 et=+13h45m2s29ms alt=494.0 vel=0.10397389 bear=103.0] 20971
16_00_56 Location[fused 24.791715,121.009557 acc=6 et=+13h46m23s18ms alt=98.3 vel=0.39993918 bear=266.0] 20912
16_02_17 Location[fused 24.791737,121.009530 acc=6 et=+13h47m44s23ms alt=98.2 vel=0.16368167 bear=117.0] 20929
16_03_38 Location[fused 24.791738,121.009410 acc=6 et=+13h49m5s19ms alt=97.1 vel=0.1925061 bear=127.0] 20929
16_54_23 Location[fused 24.791890,121.009435 acc=7 et=+14h39m50s568ms alt=100.9 vel=0.811717 bear=99.0] 2985484
16_55_44 Location[fused 24.791537,121.009725 acc=6 et=+14h41m11s26ms alt=53.5 vel=0.0] 20338
16_57_05 Location[fused 24.791455,121.009993 acc=6 et=+14h42m32s24ms alt=23.9 vel=0.12971 bear=126.0] 20932
16_58_26 Location[fused 24.791290,121.010257 acc=6 et=+14h43m53s22ms alt=24.8 vel=0.27074388 bear=142.0] 20942
18_50_54 Location[fused 24.791290,121.010257 acc=6 et=+16h36m21s167ms alt=24.8 vel=0.27074388 bear=142.0] 3088102
18_52_14 Location[fused 24.791290,121.010257 acc=6 et=+16h37m41s492ms alt=24.8 vel=0.27074388 bear=142.0] 20180
18_53_35 Location[fused 24.791477,121.007613 acc=5 et=+16h39m2s26ms alt=194.1 vel=0.5903864 bear=94.0] 20502
18_54_56 Location[fused 24.791482,121.008362 acc=6 et=+16h40m23s26ms alt=198.1 vel=0.60531336 bear=150.0] 20934
18_56_17 Location[fused 24.791605,121.008068 acc=6 et=+16h41m44s25ms alt=196.7 vel=0.0] 20934
18_57_38 Location[fused 24.791688,121.006798 acc=6 et=+16h43m5s24ms alt=316.6 vel=0.019559445 bear=102.0] 20961
18_58_59 Location[fused 24.791580,121.006992 acc=5 et=+16h44m26s24ms alt=311.5 vel=0.7592153 bear=96.0] 20932
19_00_20 Location[fused 24.791605,121.007143 acc=6 et=+16h45m47s20ms alt=308.2 vel=0.0] 20933
21_55_41 Location[fused 24.791605,121.007143 acc=6 et=+19h41m8s721ms alt=308.2 vel=0.0] 3261637
21_57_06 Location[fused 24.790079,121.010036 acc=1000 et=+19h42m33s441ms] 24684
21_58_26 Location[fused 24.792330,121.007813 acc=6 et=+19h43m54s19ms alt=306.1 vel=0.0] 20502
21_59_48 Location[fused 24.792663,121.007688 acc=6 et=+19h45m15s29ms alt=302.7 vel=0.0 bear=0.0] 20998
22_01_09 Location[fused 24.793523,121.007570 acc=6 et=+19h46m36s25ms alt=301.3 vel=1.20445 bear=157.0] 20934
22_02_32 Location[fused 24.792445,121.007867 acc=5 et=+19h47m59s69ms alt=293.5 vel=1.2435689 bear=145.0] 22976
22_03_53 Location[fused 24.793345,121.007760 acc=5 et=+19h49m20s24ms alt=293.9 vel=0.2892739 bear=325.0] 20893
22_05_14 Location[fused 24.793245,121.007922 acc=6 et=+19h50m41s82ms alt=292.6 vel=1.0232677 bear=145.0] 20983
22_06_35 Location[fused 24.792487,121.008013 acc=6 et=+19h52m2s26ms alt=293.0 vel=0.25633165 bear=328.0] 20922
22_07_56 Location[fused 24.791820,121.009272 acc=6 et=+19h53m23s25ms alt=123.8 vel=0.54097307 bear=307.0] 20933
22_09_17 Location[fused 24.791948,121.008732 acc=6 et=+19h54m44s30ms alt=208.4 vel=0.07000222 bear=162.0] 20940
22_10_38 Location[fused 24.792165,121.008713 acc=6 et=+19h56m5s29ms alt=209.0 vel=0.25787583 bear=318.0] 20932
22_11_59 Location[fused 24.792008,121.008772 acc=6 et=+19h57m26s29ms alt=208.2 vel=0.18169695 bear=123.0] 20932
22_13_21 Location[fused 24.791933,121.008753 acc=6 et=+19h58m48s646ms alt=209.1 vel=0.0 bear=0.0] 22541
22_14_42 Location[fused 24.792198,121.008668 acc=6 et=+20h0m9s29ms alt=206.3 vel=0.114783056 bear=173.0] 20323
22_16_03 Location[fused 24.792003,121.008723 acc=6 et=+20h1m30s23ms alt=202.6 vel=0.0] 20919
22_17_24 Location[fused 24.792163,121.008750 acc=6 et=+20h2m51s28ms alt=202.9 vel=0.0] 20941
22_18_45 Location[fused 24.792295,121.008728 acc=6 et=+20h4m12s28ms alt=202.0 vel=0.19816805 bear=137.0] 20934
22_20_06 Location[fused 24.792185,121.008780 acc=6 et=+20h5m33s23ms alt=204.1 vel=0.0] 20920
22_21_27 Location[fused 24.792087,121.008898 acc=6 et=+20h6m54s25ms alt=205.4 vel=0.0 bear=0.0] 20953
22_22_48 Location[fused 24.792252,121.008765 acc=6 et=+20h8m15s28ms alt=204.8 vel=1.2291566 bear=46.0] 20940
22_24_09 Location[fused 24.792057,121.008775 acc=6 et=+20h9m36s24ms alt=204.5 vel=0.33714306 bear=133.0] 20931
22_25_30 Location[fused 24.792292,121.008767 acc=6 et=+20h10m57s28ms alt=205.7 vel=0.4143514 bear=305.0] 20940
22_26_50 Location[fused 24.792292,121.008767 acc=6 et=+20h12m17s310ms alt=205.7 vel=0.4143514 bear=305.0] 20205
22_28_11 Location[fused 24.791570,121.009610 acc=6 et=+20h13m38s34ms alt=81.9 vel=0.081840836 bear=112.0] 20718
22_29_32 Location[fused 24.791678,121.009530 acc=6 et=+20h14m59s25ms alt=78.4 vel=0.07360528 bear=133.0] 20922
22_30_53 Location[fused 24.791720,121.009655 acc=6 et=+20h16m20s34ms alt=79.4 vel=0.37832084 bear=122.0] 20945
22_32_14 Location[fused 24.791868,121.009438 acc=6 et=+20h17m41s25ms alt=79.9 vel=0.0 bear=0.0] 20931
22_33_35 Location[fused 24.791622,121.009602 acc=6 et=+20h19m2s24ms alt=80.5 vel=0.0 bear=0.0] 20933
22_34_56 Location[fused 24.791682,121.009603 acc=6 et=+20h20m23s30ms alt=80.3 vel=0.0] 20941
22_36_17 Location[fused 24.791553,121.009615 acc=6 et=+20h21m44s23ms alt=80.4 vel=0.0 bear=0.0] 20924
22_37_38 Location[fused 24.791647,121.009632 acc=6 et=+20h23m5s25ms alt=81.4 vel=0.18272638 bear=272.0] 20941
22_38_59 Location[fused 24.791642,121.009545 acc=6 et=+20h24m26s28ms alt=80.3 vel=0.7777453 bear=274.0] 20940
22_40_20 Location[fused 24.791450,121.009882 acc=6 et=+20h25m47s25ms alt=79.2 vel=0.0 bear=0.0] 20930
22_41_41 Location[fused 24.793547,121.008312 acc=6 et=+20h27m8s30ms alt=81.4 vel=0.0] 20940
22_43_02 Location[fused 24.791972,121.009390 acc=6 et=+20h28m29s28ms alt=81.3 vel=0.0 bear=0.0] 20958
22_44_23 Location[fused 24.792240,121.009298 acc=6 et=+20h29m50s32ms alt=80.3 vel=0.031398054 bear=325.0] 20939
22_45_44 Location[fused 24.791838,121.009492 acc=6 et=+20h31m11s26ms alt=81.5 vel=0.13691612 bear=255.0] 20927
22_47_05 Location[fused 24.791742,121.009495 acc=6 et=+20h32m32s28ms alt=82.1 vel=0.086988054 bear=269.0] 20936
