iteration,loss,acc,binary_crossentropy,val_loss,val_acc,val_binary_crossentropy
python bpnn_2.py --train_file /home/gio/MagRss/tf/train/files/m1/master_1.csv --dbm --epochs 1000 --batch_size 1 --tensorboard --features lat lon bear heading magx_lowess magy_lowess magz_lowess mag_lowess,7.4942,0.5142,7.4944,7.5747,0.5089,7.5746
