lat,lon,bear,heading,magx_kalman,magy_kalman,magz_kalman,magx_lowess,magy_lowess,magz_lowess,mag,mag_kalman,mag_lowess,timestamp,intersection_points,33_dbm,25_dbm,181_dbm,200_dbm,208_dbm,246_dbm,label
24.789225100000003,120.99511899999999,86.00537872314453,-47.847454,60.40781756271009,32.61489777323996,-3.9875631862257204,47.497753433383096,45.55862516142827,5.806920200533483,108.16472437906917,68.76581010656895,66.07075926636037,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511899999999,86.00537872314453,-56.944786,65.00664449927383,37.08699774078157,-3.278569559387863,46.675110709991166,45.04041470833857,5.367385658860029,101.07264911933396,74.91367197538412,65.08466597978352,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511899999999,86.00537872314453,-54.681725,67.40250257079755,40.29737825687896,-2.498532767473944,45.85519478917576,44.523165309718685,4.928690113542698,99.48687551632125,78.56983335335829,64.10384641022037,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789224800000003,120.99511899999999,94.15708923339844,-54.131069999999994,68.20874049673374,42.32235900571146,-1.5357562772932853,45.038083182781854,44.00689124911217,4.490870500592847,101.76695141351144,80.2868164725837,63.12846689128018,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789224800000003,120.99511899999999,94.15708923339844,-57.625698,67.35143045008523,43.170029905715076,-1.0282412327840542,44.2238555851725,43.491602577748225,4.053967923861012,97.56333780009788,80.00577445263436,62.15869652371004,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511869999999,90.84925842285156,-48.977825,64.91823891309053,43.32184277379629,-0.00554022172573454,43.41259418512078,42.977304791974426,3.6180259881250914,86.37437119609034,78.04588288685498,61.194707067809375,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511869999999,90.84925842285156,-59.111988000000004,62.312231251453206,42.57218428771312,0.8039205936715366,42.60438249518253,42.46399936188217,3.1830921725841175,78.3946313702667,75.47086409259217,60.236672595528646,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511869999999,90.84925842285156,46.142864,59.492274188080216,41.78339318389995,2.780303123534841,41.799300275313044,41.95168397859984,2.7492168229407983,69.21079804307999,72.75240696697828,59.28476604732143,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511880000001,96.45008087158205,-25.056054999999997,56.77166120147729,41.62984596275182,6.364741055375075,40.99742173436688,41.44035584928734,2.3164560067963995,76.92413981137526,70.68645923484739,58.3391605202931,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511880000001,96.45008087158205,-66.18800999999999,54.11622730893871,40.64788166482581,10.119798531465765,40.19881486225071,40.93001371718763,1.8848716210734626,83.19562007702089,68.4341045408491,57.40003031572896,16,0,-90.0,0.0,0.0,0.0,0.0,,0
24.789225100000003,120.99511880000001,96.45008087158205,-10.005158,51.53072150958898,38.891291367897836,11.346669806662916,39.40354125467382,40.420653315031,1.4545258652754776,58.732948178343754,65.54917786870386,56.46754752347107,16,0,-90.0,0.0,0.0,0.0,0.0,,0
