lat,lon,bear,heading,magx_kalman,magy_kalman,magz_kalman,magx_lowess,magy_lowess,magz_lowess,mag,mag_kalman,mag_lowess,timestamp,intersection_points,33_dbm,25_dbm,181_dbm,189_dbm,208_dbm,200_dbm,label
24.789189,120.99506000000001,180.0,18.764414000000002,-12.112548874087565,21.581361500285716,-29.785243939592288,18.269272256058393,42.733412992466675,-28.835914828538225,60.42646440095598,38.725053401824944,54.69388337601761,15,0,-80.0,0.0,0.0,0.0,0.0,0.0,0
24.789189,120.99506000000001,180.0,11.025062,-11.319471134639402,25.99549216039999,-32.130038212108246,18.34520379064278,42.42247760904218,-28.693485438593942,59.19750332573157,42.85131730694971,54.401555264759686,15,0,-80.0,0.0,0.0,0.0,0.0,0.0,0
24.789189,120.99506000000001,180.0,-2.4244459,-10.346507838376567,29.717463004729535,-33.26986000958482,18.42074769098453,42.111450757412655,-28.551185415509895,57.91019476465265,45.793683155479286,54.10978117697139,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.789189,120.99506000000001,180.0,6.464169999999999,-9.71856213155047,32.11087671105579,-34.21836496839384,18.49589976795195,41.80033267332261,-28.409013952837803,62.21155067220238,47.92134549621531,53.818567368512326,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.7891949,120.9950593,351.31109619140625,43.824024,-7.919386561527161,33.62024476256663,-34.626773093276284,18.570656294545334,41.48912355993714,-28.266969731797456,61.06213846795738,48.90859797887308,53.52792006794418,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.7891949,120.9950593,351.31109619140625,17.97874,-4.48195856913263,34.74838358082047,-34.42952759138062,18.64501364277987,41.177823614366474,-28.125050820969452,57.48582433957088,49.121588779892846,53.23784532677332,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.7891949,120.9950593,351.31109619140625,-29.545222999999996,-1.0425523166136745,35.716809865268985,-33.4314103591749,18.718968262458244,40.866433195311096,-27.98325458491022,50.751417714188044,48.93298091153041,52.94834909684761,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.7891949,120.9950593,351.31109619140625,27.240253000000003,0.8614607017563811,36.36581476553962,-32.782066109185834,18.792517080487137,40.55495286867427,-27.84157773353757,54.20182284757589,48.968137155595784,52.6594374361653,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.7891949,120.9950593,351.31109619140625,50.5867,2.6494038751542712,37.14470482407234,-31.414048392484,18.865657440815642,40.243383348888386,-27.700016662660865,56.69822214228591,48.71951224885643,52.371116630748666,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
24.7892046,120.9950585,344.632568359375,-3.7717435,5.537080717822635,37.83601985171417,-29.228970101985983,18.938387289253466,39.93172558103715,-27.558567170639016,52.16988537192706,48.130617639064035,52.08339318339039,15,0,-85.0,0.0,0.0,0.0,0.0,0.0,0
