lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, timestamp, label
24.7892963,120.9950043,7.064000129699707,352.6213073730469,10.0,-20.88,29.519999,-34.2,19.355299,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7892963,120.9950043,7.064000129699707,352.6213073730469,10.0,-32.16,31.08,-22.14,50.19082,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7892963,120.9950043,7.064000129699707,352.6213073730469,10.0,-23.4,22.8,-39.0,13.284002,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7892963,120.9950043,7.064000129699707,352.6213073730469,10.0,-1.02,29.4,-39.3,-55.845917,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7892963,120.9950043,7.064000129699707,352.6213073730469,10.0,-22.619999,26.82,-34.14,33.782368,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893157,120.9950013,6.801000118255615,352.524169921875,10.0,-29.699999,27.84,-28.199999,47.54056,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893157,120.9950013,6.801000118255615,352.524169921875,10.0,-8.58,20.4,-42.239998,-56.263256,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893157,120.9950013,6.801000118255615,352.524169921875,10.0,-0.78,27.9,-36.96,-42.21325,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893157,120.9950013,6.801000118255615,352.524169921875,10.0,-28.68,28.14,-26.699999,50.64861,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893157,120.9950013,6.801000118255615,352.524169921875,10.0,-23.519999,26.34,-32.219997,38.818687,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893394,120.9949974,6.386000156402588,350.9713134765625,10.0,0.65999997,21.6,-42.96,-61.70886,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893394,120.9949974,6.386000156402588,350.9713134765625,10.0,-6.72,24.539999,-41.34,-26.014725,25_61,25_12,25_-79,25_3,25_-79,25_-9,25_19,33_52,33_0,33_-88,33_2,33_-88,33_-15,33_0,9,ROAD
24.7893394,120.9949974,6.386000156402588,350.9713134765625,10.0,-22.5,31.859999,-31.38,41.889877,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893394,120.9949974,6.386000156402588,350.9713134765625,10.0,-17.1,22.38,-42.54,25.59398,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893504,120.9949979,9.369999885559082,4.087925434112549,0.0,6.72,24.6,-42.54,-65.587265,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893504,120.9949979,9.369999885559082,4.087925434112549,0.0,-16.56,24.84,-41.52,29.643728,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893504,120.9949979,9.369999885559082,4.087925434112549,0.0,-29.22,30.24,-30.72,41.728607,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893504,120.9949979,9.369999885559082,4.087925434112549,0.0,-16.5,18.48,-43.559998,-21.377838,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893504,120.9949979,9.369999885559082,4.087925434112549,0.0,-4.5,17.64,-45.6,-68.89508,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893504,120.9949979,9.369999885559082,4.087925434112549,0.0,-24.539999,27.779999,-34.44,37.6111,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893719,120.9949984,11.906999588012695,342.3730163574219,0.0,-24.72,28.74,-32.46,31.123878,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893719,120.9949984,11.906999588012695,342.3730163574219,0.0,-8.82,7.74,-45.66,-84.11992,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893719,120.9949984,11.906999588012695,342.3730163574219,0.0,0.17999999,19.32,-42.84,-55.526665,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893861,120.9949908,13.501999855041504,341.3309631347656,0.0,-21.3,24.18,-35.399998,58.16398,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7893861,120.9949908,13.501999855041504,341.3309631347656,0.0,-19.08,19.32,-38.34,14.429576,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.789399,120.9949857,13.262999534606934,340.11187744140625,0.0,-7.2,3.1799998,-45.96,-72.19492,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.789399,120.9949857,13.262999534606934,340.11187744140625,0.0,-17.279999,23.16,-38.399998,-21.100367,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.789399,120.9949857,13.262999534606934,340.11187744140625,0.0,-33.36,24.48,-25.14,74.94568,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_9,33_58,33_0,33_-82,33_2,33_-82,33_-10,33_0,9,ROAD
24.7894115,120.9949804,14.916999816894531,338.6412353515625,0.0,-29.16,4.7999997,-38.04,-62.012188,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894115,120.9949804,14.916999816894531,338.6412353515625,0.0,-15.839999,-1.92,-45.059998,-75.83713,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894237,120.9949735,16.812999725341797,333.7639465332031,0.0,-30.0,20.939999,-32.64,13.004861,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894237,120.9949735,16.812999725341797,333.7639465332031,0.0,-39.18,18.84,-24.779999,45.462936,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894237,120.9949735,16.812999725341797,333.7639465332031,0.0,-24.42,-7.9199996,-41.82,-90.71015,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894237,120.9949735,16.812999725341797,333.7639465332031,0.0,-22.68,4.56,-43.5,-89.31536,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894365,120.9949651,15.8100004196167,332.9901428222656,0.0,-31.08,24.84,-27.779999,46.788113,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894365,120.9949651,15.8100004196167,332.9901428222656,0.0,-29.22,12.0,-34.2,6.35214,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894485,120.9949548,16.638999938964844,321.1689147949219,0.0,-14.58,-10.92,-42.66,-41.1832,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894485,120.9949548,16.638999938964844,321.1689147949219,0.0,-20.58,14.7,-39.059998,-47.4617,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894485,120.9949548,16.638999938964844,321.1689147949219,0.0,-32.46,23.88,-27.779999,78.94201,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894581,120.9949429,9.918999671936035,315.1607360839844,0.0,-22.199999,-1.1999999,-42.6,-82.019424,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894581,120.9949429,9.918999671936035,315.1607360839844,0.0,-11.28,-10.98,-44.16,-57.666203,25_53,25_9,25_-87,25_2,25_-87,25_-10,25_8,33_52,33_0,33_-88,33_2,33_-88,33_-12,33_0,9,ROAD
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-29.82,20.1,-32.76,-24.991219,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-30.539999,22.5,-28.26,3.5025952,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-13.5,-7.5,-41.34,-169.92436,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894693,120.9949311,9.857000350952148,313.3206481933594,0.0,-0.71999997,10.62,-44.04,-75.00817,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894795,120.9949207,9.708000183105469,310.6495666503906,0.0,-20.34,30.359999,-29.519999,46.634373,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894795,120.9949207,9.708000183105469,310.6495666503906,0.0,-12.9,20.039999,-40.26,-14.094784,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894795,120.9949207,9.708000183105469,310.6495666503906,0.0,-7.74,-7.2,-46.559998,-31.940948,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894892,120.9949093,9.72700023651123,310.3580627441406,0.0,-20.22,16.26,-40.2,-16.86449,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894892,120.9949093,9.72700023651123,310.3580627441406,0.0,-30.24,18.72,-33.239998,79.87588,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-10.139999,-11.5199995,-44.28,-108.80663,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-7.2,-13.799999,-43.5,-110.15579,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-27.66,14.16,-38.16,53.97411,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7894978,120.9948986,9.732999801635742,309.59405517578125,0.0,-27.3,11.639999,-39.3,5.5405726,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895075,120.9948865,9.852999687194824,308.7433166503906,0.0,-0.65999997,-24.24,-38.7,-149.20465,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-11.759999,-7.5,-46.44,-88.46416,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-29.46,17.76,-35.64,71.7016,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-22.8,-8.88,-41.219997,-95.04918,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-0.65999997,-28.68,-35.94,7.9059134,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895187,120.9948717,9.854000091552734,306.18658447265625,0.0,-33.0,-0.29999998,-37.14,-28.957209,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895314,120.9948539,9.883000373840332,302.1768798828125,0.0,-35.28,8.7,-34.079998,78.22859,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-12.96,-21.48,-39.48,-85.41439,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-10.679999,-21.539999,-39.84,-122.47162,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-26.039999,9.84,-39.0,57.49127,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895423,120.9948382,9.892999649047852,301.88275146484375,0.0,-20.88,-3.3,-43.98,-23.21927,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895526,120.9948235,9.859000205993652,302.277099609375,0.0,7.5,-30.9,-32.64,-14.464989,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895526,120.9948235,9.859000205993652,302.277099609375,0.0,-23.939999,-11.219999,-41.879997,-88.07976,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895616,120.9948105,9.9350004196167,302.39398193359375,0.0,-32.94,9.36,-36.18,79.24419,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895616,120.9948105,9.9350004196167,302.39398193359375,0.0,-16.02,-18.24,-39.239998,-122.95853,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895616,120.9948105,9.9350004196167,302.39398193359375,0.0,-0.84,-29.58,-31.5,-91.34116,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895707,120.9947967,10.027000427246094,302.1074523925781,0.0,-22.68,-1.74,-40.86,-44.35549,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895707,120.9947967,10.027000427246094,302.1074523925781,0.0,-25.32,0.78,-39.059998,-9.150039,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895787,120.9947819,10.003999710083008,301.7827453613281,0.0,1.8,-26.64,-32.16,-95.26488,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895787,120.9947819,10.003999710083008,301.7827453613281,0.0,-8.16,-21.539999,-35.219997,-117.99549,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895787,120.9947819,10.003999710083008,301.7827453613281,0.0,-16.32,5.46,-41.82,77.80257,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895865,120.9947659,9.97700023651123,301.65191650390625,0.0,-11.219999,-4.38,-41.94,-80.48342,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895865,120.9947659,9.97700023651123,301.65191650390625,0.0,11.16,-25.14,-29.4,66.44173,25_47,25_15,25_-93,25_2,25_-93,25_-10,25_4,33_54,33_0,33_-86,33_2,33_-86,33_-10,33_0,9,ROAD
24.7895928,120.9947503,9.869999885559082,300.76214599609375,0.0,-9.0,0.42,-43.68,-61.520824,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7895928,120.9947503,9.869999885559082,300.76214599609375,0.0,-17.699999,7.7999997,-42.899998,96.78004,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7895928,120.9947503,9.869999885559082,300.76214599609375,0.0,2.04,-22.26,-36.719997,-35.160423,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7895989,120.9947308,9.854000091552734,299.0220031738281,0.0,10.74,-26.88,-30.42,-127.576485,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7895989,120.9947308,9.854000091552734,299.0220031738281,0.0,-4.98,0.9,-44.7,-20.640596,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7895989,120.9947308,9.854000091552734,299.0220031738281,0.0,-7.44,3.1799998,-44.879997,-22.55288,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896028,120.9947137,9.829999923706055,296.9900817871094,0.0,13.139999,-4.2599998,-41.16,-104.28814,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896028,120.9947137,9.829999923706055,296.9900817871094,0.0,18.3,-3.24,-40.2,-74.15106,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896028,120.9947137,9.829999923706055,296.9900817871094,0.0,19.32,2.28,-39.66,-5.226759,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,23.4,-5.3399997,-36.96,-45.356434,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,27.24,-7.14,-33.78,-101.82043,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,20.279999,-3.9599998,-37.5,-69.313324,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.7896061,120.9946938,9.807000160217285,294.1186828613281,0.0,21.9,4.02,-39.239998,-20.42602,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,21.18,-2.3999999,-37.92,-59.17029,25_56,25_6,25_-84,25_2,25_-84,25_-9,25_-8,208_49,208_0,208_-91,208_2,208_-91,208_-13,208_0,9,ROAD
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,19.74,-2.04,-37.5,-92.37318,208_52,208_11,208_-88,208_2,208_-88,208_-14,208_-4,33_47,33_0,33_-93,33_2,33_-93,33_-11,33_0,181_46,181_0,181_-94,181_2,181_-94,181_-12,181_0,9,ROAD
24.789611,120.9946757,9.89799976348877,292.9079284667969,0.0,16.14,-1.3199999,-39.54,-56.939636,208_52,208_11,208_-88,208_2,208_-88,208_-14,208_-4,33_47,33_0,33_-93,33_2,33_-93,33_-11,33_0,181_46,181_0,181_-94,181_2,181_-94,181_-12,181_0,9,ROAD
