lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, timestamp, label
24.7893883,120.9950909,9.875,353.751708984375,0.0,-15.839999,-3.48,-37.38,-88.7267,25_48,25_9,25_-92,25_2,25_-92,25_-12,25_6,33_57,33_0,33_-83,33_2,33_-83,33_-8,33_0,17,SIDEWALK
24.7893883,120.9950909,9.875,353.751708984375,0.0,-33.059998,15.66,-14.46,73.23119,25_48,25_9,25_-92,25_2,25_-92,25_-12,25_6,33_57,33_0,33_-83,33_2,33_-83,33_-8,33_0,17,SIDEWALK
24.7893883,120.9950909,9.875,353.751708984375,0.0,-36.18,1.74,-20.1,24.978067,25_48,25_9,25_-92,25_2,25_-92,25_-12,25_6,33_57,33_0,33_-83,33_2,33_-83,33_-8,33_0,17,SIDEWALK
24.7894017,120.995087,9.711000442504883,352.4793701171875,0.0,-10.32,-13.98,-37.86,-76.46669,25_48,25_9,25_-92,25_2,25_-92,25_-12,25_6,33_57,33_0,33_-83,33_2,33_-83,33_-8,33_0,17,SIDEWALK
24.7894017,120.995087,9.711000442504883,352.4793701171875,0.0,-24.18,10.38,-29.58,-41.538315,25_48,25_9,25_-92,25_2,25_-92,25_-12,25_6,33_57,33_0,33_-83,33_2,33_-83,33_-8,33_0,17,SIDEWALK
24.7894017,120.995087,9.711000442504883,352.4793701171875,0.0,-34.559998,16.26,-13.08,70.013855,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894153,120.9950813,9.437999725341797,350.65045166015625,0.0,-28.92,-7.62,-28.38,-69.5827,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894153,120.9950813,9.437999725341797,350.65045166015625,0.0,-5.8799996,-17.4,-37.44,-100.0975,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894268,120.9950764,9.369999885559082,348.8713684082031,0.0,-32.399998,11.4,-21.9,31.924263,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894268,120.9950764,9.369999885559082,348.8713684082031,0.0,-37.86,7.08,-16.32,61.873276,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894383,120.9950724,9.291999816894531,347.8912658691406,0.0,-19.8,-18.66,-31.26,-151.1115,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894383,120.9950724,9.291999816894531,347.8912658691406,0.0,-21.6,-10.08,-34.44,-98.972855,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894383,120.9950724,9.291999816894531,347.8912658691406,0.0,-32.579998,15.0,-21.119999,104.95369,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894383,120.9950724,9.291999816894531,347.8912658691406,0.0,-33.78,-1.26,-25.74,34.42579,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894496,120.9950656,9.319000244140625,345.1941223144531,0.0,-5.7599998,-19.32,-36.96,-72.374825,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894609,120.9950604,9.347999572753906,344.166015625,0.0,-24.66,7.44,-33.42,-56.503685,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894609,120.9950604,9.347999572753906,344.166015625,0.0,-35.399998,19.199999,-12.0,67.22663,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894609,120.9950604,9.347999572753906,344.166015625,0.0,-32.219997,-4.98,-26.58,-36.843433,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894609,120.9950604,9.347999572753906,344.166015625,0.0,-3.06,-22.92,-35.34,-107.91884,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894718,120.9950515,9.336999893188477,340.9495544433594,0.0,-22.32,19.56,-28.8,-1.719982,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894718,120.9950515,9.336999893188477,340.9495544433594,0.0,-36.84,16.38,-6.8999996,70.00094,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894832,120.995044,9.331000328063965,339.3914794921875,0.0,-22.56,-9.42,-32.579998,-124.21236,33_49,33_6,33_-91,33_2,33_-91,33_-15,33_-8,25_45,25_0,25_-95,25_2,25_-95,25_-14,25_0,17,SIDEWALK
24.7894832,120.995044,9.331000328063965,339.3914794921875,0.0,-14.94,-12.84,-36.12,-99.56557,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7894832,120.995044,9.331000328063965,339.3914794921875,0.0,-27.0,29.039999,-11.219999,36.816265,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7894832,120.995044,9.331000328063965,339.3914794921875,0.0,-34.14,20.939999,-8.639999,36.34921,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7894925,120.9950328,9.357999801635742,335.3801574707031,0.0,-10.559999,-12.3,-35.82,-74.97151,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7894925,120.9950328,9.357999801635742,335.3801574707031,0.0,-16.92,1.56,-34.62,-81.86818,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895039,120.9950225,9.392000198364258,332.9050598144531,0.0,-26.88,22.08,-18.96,56.182293,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895039,120.9950225,9.392000198364258,332.9050598144531,0.0,-30.9,4.08,-26.4,-33.09121,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895039,120.9950225,9.392000198364258,332.9050598144531,0.0,-16.26,-16.26,-34.26,-50.15779,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.789515,120.995012,9.621000289916992,330.348388671875,0.0,-26.58,8.46,-31.619999,-53.05418,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.789515,120.995012,9.621000289916992,330.348388671875,0.0,-26.939999,21.18,-24.6,78.67874,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895248,120.9950015,9.786999702453613,327.8045349121094,0.0,-20.279999,-11.82,-33.6,-112.32895,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895248,120.9950015,9.786999702453613,327.8045349121094,0.0,-3.78,-22.619999,-35.16,-103.082184,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895248,120.9950015,9.786999702453613,327.8045349121094,0.0,-18.119999,16.02,-32.1,-11.794546,25_57,25_10,25_-83,25_2,25_-83,25_-10,25_1,33_48,33_0,33_-92,33_2,33_-92,33_-12,33_0,17,SIDEWALK
24.7895248,120.9950015,9.786999702453613,327.8045349121094,0.0,-26.939999,6.8999996,-30.42,70.55751,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895352,120.9949898,9.722000122070312,325.1546325683594,0.0,-2.52,-16.98,-38.28,-111.777016,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895352,120.9949898,9.722000122070312,325.1546325683594,0.0,-14.34,-7.14,-40.86,-95.84935,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895438,120.9949786,9.711000442504883,322.6776123046875,0.0,-30.66,21.779999,-23.039999,49.780888,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895438,120.9949786,9.711000442504883,322.6776123046875,0.0,-30.42,-1.86,-30.599998,-26.725008,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895438,120.9949786,9.711000442504883,322.6776123046875,0.0,-4.98,-21.42,-38.82,-84.276405,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895532,120.9949661,9.678999900817871,320.35693359375,0.0,-8.16,10.62,-41.64,-66.34083,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895532,120.9949661,9.678999900817871,320.35693359375,0.0,-20.939999,23.699999,-29.699999,66.141266,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895532,120.9949661,9.678999900817871,320.35693359375,0.0,-11.4,-3.48,-42.54,-95.93114,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895532,120.9949661,9.678999900817871,320.35693359375,0.0,6.6,-13.62,-41.879997,-88.833984,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895626,120.9949548,9.730999946594238,318.5810546875,0.0,-18.539999,18.48,-35.04,10.374923,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895626,120.9949548,9.730999946594238,318.5810546875,0.0,-22.5,7.3199997,-37.68,39.562336,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895726,120.9949429,9.826000213623047,317.2395935058594,0.0,1.4399999,-19.26,-40.5,-124.893394,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895726,120.9949429,9.826000213623047,317.2395935058594,0.0,-4.2599998,-19.74,-39.96,-116.16484,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895726,120.9949429,9.826000213623047,317.2395935058594,0.0,-23.4,14.219999,-34.38,54.916718,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.7895726,120.9949429,9.826000213623047,317.2395935058594,0.0,-22.68,-5.8199997,-35.7,-63.269463,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.789582,120.9949302,9.840999603271484,315.7980041503906,0.0,3.78,-26.76,-35.28,24.256088,181_53,181_0,181_-87,181_2,181_-87,181_-11,181_0,33_48,33_0,33_-92,33_2,33_-92,33_-11,33_0,189_45,189_0,189_-95,189_2,189_-95,189_-19,189_0,17,SIDEWALK
24.789582,120.9949302,9.840999603271484,315.7980041503906,0.0,-18.24,-4.92,-38.579998,-77.432724,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.78959,120.9949187,9.824999809265137,314.25128173828125,0.0,-26.46,9.0,-32.94,81.6859,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.78959,120.9949187,9.824999809265137,314.25128173828125,0.0,-12.54,-19.98,-36.3,-104.951454,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.78959,120.9949187,9.824999809265137,314.25128173828125,0.0,8.639999,-31.619999,-30.359999,-168.0865,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7895977,120.9949066,9.781000137329102,312.4315490722656,0.0,-13.38,5.46,-40.92,-15.084239,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7895977,120.9949066,9.781000137329102,312.4315490722656,0.0,-18.06,0.59999996,-38.46,27.738823,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896048,120.9948947,9.859999656677246,310.6728515625,0.0,7.62,-24.359999,-36.48,-145.86786,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896048,120.9948947,9.859999656677246,310.6728515625,0.0,-1.9799999,-20.939999,-39.6,-116.25757,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896048,120.9948947,9.859999656677246,310.6728515625,0.0,-22.26,9.96,-35.219997,15.830795,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896134,120.9948809,9.942999839782715,308.9320373535156,0.0,-17.039999,-6.48,-39.66,-24.730228,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896134,120.9948809,9.942999839782715,308.9320373535156,0.0,14.82,-20.16,-37.38,-77.5955,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896134,120.9948809,9.942999839782715,308.9320373535156,0.0,12.42,-22.02,-35.7,-122.28137,181_54,181_6,181_-86,181_2,181_-86,181_-11,181_0,25_52,25_0,25_-88,25_2,25_-88,25_-10,25_0,200_44,200_0,200_-96,200_2,200_-96,200_-18,200_0,189_43,189_0,189_-97,189_2,189_-97,189_-16,189_0,17,SIDEWALK
24.7896134,120.9948809,9.942999839782715,308.9320373535156,0.0,-11.639999,12.96,-37.559998,68.43145,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896134,120.9948809,9.942999839782715,308.9320373535156,0.0,2.46,-15.78,-41.64,-101.16517,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896204,120.9948654,10.019000053405762,306.22406005859375,0.0,12.78,-28.98,-29.88,-153.23091,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896272,120.9948515,10.053000450134277,305.3052062988281,0.0,-11.88,10.139999,-37.559998,-7.1687837,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896272,120.9948515,10.053000450134277,305.3052062988281,0.0,-15.66,1.0799999,-36.239998,-16.21619,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896272,120.9948515,10.053000450134277,305.3052062988281,0.0,5.52,-28.32,-32.28,-118.779655,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896272,120.9948515,10.053000450134277,305.3052062988281,0.0,2.52,-29.76,-30.42,-134.27873,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896329,120.9948359,9.97700023651123,303.67181396484375,0.0,-11.4,-0.78,-37.559998,63.713806,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896329,120.9948359,9.97700023651123,303.67181396484375,0.0,-4.62,-11.759999,-38.219997,-35.444096,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896388,120.9948204,10.02299976348877,302.0398864746094,0.0,18.06,-27.48,-26.82,3.3747487,25_52,25_6,25_-88,25_2,25_-88,25_-11,25_-4,17,SIDEWALK
24.7896388,120.9948204,10.02299976348877,302.0398864746094,0.0,-7.5,-14.099999,-38.16,-101.05964,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896388,120.9948204,10.02299976348877,302.0398864746094,0.0,-7.7999997,4.62,-39.3,78.49614,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896444,120.9948051,10.027000427246094,300.0478515625,0.0,14.759999,-14.04,-36.66,-108.847694,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896444,120.9948051,10.027000427246094,300.0478515625,0.0,15.719999,-33.239998,-23.039999,-165.2616,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896444,120.9948051,10.027000427246094,300.0478515625,0.0,-2.7,-7.9199996,-40.379997,-40.54052,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896444,120.9948051,10.027000427246094,300.0478515625,0.0,-11.94,-6.18,-37.38,-28.28349,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896487,120.994789,10.072999954223633,297.1963806152344,0.0,14.34,-27.779999,-29.64,-117.42973,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896487,120.994789,10.072999954223633,297.1963806152344,0.0,2.58,-27.66,-30.599998,-131.13783,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896537,120.9947729,10.072999954223633,295.8337707519531,0.0,-10.86,-8.76,-38.1,95.95173,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896537,120.9947729,10.072999954223633,295.8337707519531,0.0,0.84,-21.3,-34.26,-106.447235,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896537,120.9947729,10.072999954223633,295.8337707519531,0.0,21.66,-33.96,-18.6,103.603004,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896582,120.9947572,10.038999557495117,294.4454650878906,0.0,-6.0,-12.599999,-37.98,-86.320076,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896582,120.9947572,10.038999557495117,294.4454650878906,0.0,-14.5199995,-5.1,-37.38,95.52085,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896622,120.9947417,9.958999633789062,293.252197265625,0.0,8.76,-28.8,-28.8,-143.97327,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896622,120.9947417,9.958999633789062,293.252197265625,0.0,10.44,-35.579998,-20.939999,-154.67758,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896622,120.9947417,9.958999633789062,293.252197265625,0.0,-10.74,-10.44,-36.84,-21.724033,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896622,120.9947417,9.958999633789062,293.252197265625,0.0,-10.44,-14.759999,-34.2,44.211933,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896664,120.9947261,9.97700023651123,292.2501525878906,0.0,21.24,-29.099998,-23.64,-49.67958,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896664,120.9947261,9.97700023651123,292.2501525878906,0.0,0.71999997,-28.199999,-30.359999,-132.1118,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896702,120.9947114,9.982000350952148,291.62969970703125,0.0,-17.46,-6.12,-33.96,30.705671,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896702,120.9947114,9.982000350952148,291.62969970703125,0.0,-6.0,-28.8,-27.66,-127.38326,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896702,120.9947114,9.982000350952148,291.62969970703125,0.0,8.88,-35.46,-21.359999,-87.52691,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896746,120.9946952,9.963000297546387,291.28253173828125,0.0,-10.26,-18.539999,-35.1,-99.049194,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896746,120.9946952,9.963000297546387,291.28253173828125,0.0,-10.92,-10.86,-36.78,87.7763,25_48,25_8,25_-92,25_2,25_-92,25_-12,25_0,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,17,SIDEWALK
24.7896746,120.9946952,9.963000297546387,291.28253173828125,0.0,13.259999,-24.84,-32.28,-144.53296,208_52,208_8,208_-88,208_2,208_-88,208_-13,208_1,25_52,25_0,25_-88,25_2,25_-88,25_-15,25_0,17,SIDEWALK
24.7896746,120.9946952,9.963000297546387,291.28253173828125,0.0,0.12,-37.559998,-19.02,-152.75354,208_52,208_8,208_-88,208_2,208_-88,208_-13,208_1,25_52,25_0,25_-88,25_2,25_-88,25_-15,25_0,17,SIDEWALK
24.7896775,120.9946808,9.979000091552734,290.7333984375,0.0,-15.9,-8.58,-36.6,-8.407663,208_52,208_8,208_-88,208_2,208_-88,208_-13,208_1,25_52,25_0,25_-88,25_2,25_-88,25_-15,25_0,17,SIDEWALK
24.7896815,120.9946654,9.963000297546387,290.6366271972656,0.0,-13.08,-13.139999,-35.28,-35.56827,208_52,208_8,208_-88,208_2,208_-88,208_-13,208_1,25_52,25_0,25_-88,25_2,25_-88,25_-15,25_0,17,SIDEWALK
24.7896815,120.9946654,9.963000297546387,290.6366271972656,0.0,8.5199995,-28.859999,-29.64,-92.54611,208_52,208_8,208_-88,208_2,208_-88,208_-13,208_1,25_52,25_0,25_-88,25_2,25_-88,25_-15,25_0,17,SIDEWALK
