21_52_33 Location[fused 24.792070,121.009431 acc=17 et=+3m20s576ms] 11029
22_38_34 Location[fused 24.790938,121.010513 acc=6 et=+49m21s493ms alt=-13.3 vel=0.0] 10508
22_40_34 Location[fused 24.790947,121.010508 acc=6 et=+51m21s518ms alt=-13.4 vel=0.9501772 bear=139.0] 10509
22_42_37 Location[fused 24.792070,121.009431 acc=32 et=+53m24s925ms] 13804
22_44_34 Location[fused 24.791373,121.009508 acc=5 et=+55m21s560ms alt=87.7 vel=0.0] 10403
22_46_34 Location[fused 24.791433,121.009555 acc=6 et=+57m21s386ms alt=88.1 vel=0.0] 10161
22_48_34 Location[fused 24.791412,121.009667 acc=6 et=+59m21s564ms alt=87.9 vel=0.22081584 bear=148.0] 10295
22_50_34 Location[fused 24.792070,121.009431 acc=50 et=+1h1m21s396ms] 10059
22_52_37 Location[fused 24.792070,121.009431 acc=27 et=+1h3m25s135ms] 13724
23_49_37 Location[fused 24.791745,121.009342 acc=6 et=+2h0m25s79ms alt=87.7 vel=0.0 bear=0.0] 3313625
23_49_52 Location[fused 24.792070,121.009431 acc=50 et=+2h0m39s238ms] 14103
23_51_48 Location[fused 24.792070,121.009431 acc=50 et=+2h2m35s385ms] 10169
23_53_51 Location[fused 24.791908,121.009720 acc=6 et=+2h4m38s567ms alt=-8.3 vel=0.0] 13303
01_47_37 Location[fused 24.791908,121.009720 acc=17 et=+3h58m24s434ms] 3119080
01_47_51 Location[fused 24.792070,121.009431 acc=34 et=+3h58m38s770ms] 14297
01_49_52 Location[fused 24.792070,121.009431 acc=50 et=+4h0m39s427ms] 14873
01_51_51 Location[fused 24.792070,121.009431 acc=34 et=+4h2m38s411ms] 13776
01_53_48 Location[fused 24.791767,121.009720 acc=6 et=+4h4m35s570ms alt=-15.3 vel=0.0] 10866
01_55_48 Location[fused 24.791502,121.009768 acc=6 et=+4h6m35s565ms alt=-14.9 vel=0.0] 10794
01_57_48 Location[fused 24.791972,121.008467 acc=6 et=+4h8m35s560ms alt=313.9 vel=0.0] 10745
03_19_48 Location[fused 24.791972,121.008467 acc=6 et=+5h30m35s534ms alt=313.9 vel=0.0] 1210660
03_20_00 Location[fused 24.792068,121.009286 acc=24 et=+5h30m47s885ms] 12386
03_22_03 Location[fused 24.792070,121.009431 acc=24 et=+5h32m50s362ms] 14749
03_24_02 Location[fused 24.792070,121.009431 acc=50 et=+5h34m49s446ms] 13754
03_26_01 Location[fused 24.791840,121.009373 acc=6 et=+5h36m48s203ms alt=51.3 vel=0.5713417 bear=130.0] 12480
03_28_02 Location[fused 24.792070,121.009431 acc=34 et=+5h38m49s568ms] 13774
03_30_00 Location[fused 24.792070,121.009431 acc=24 et=+5h40m47s980ms] 12236
03_31_58 Location[fused 24.792070,121.009431 acc=19 et=+5h42m45s951ms] 10085
03_34_02 Location[fused 24.792070,121.009431 acc=50 et=+5h44m49s632ms] 13720
03_36_02 Location[fused 24.792070,121.009431 acc=34 et=+5h46m49s724ms] 13734
03_38_02 Location[fused 24.792070,121.009431 acc=34 et=+5h48m49s825ms] 13754
03_40_00 Location[fused 24.792070,121.009431 acc=24 et=+5h50m47s920ms] 11882
03_42_02 Location[fused 24.791760,121.009412 acc=9 et=+5h52m49s857ms] 13680
03_44_00 Location[fused 24.791868,121.009470 acc=6 et=+5h54m47s435ms alt=52.2 vel=0.0 bear=0.0] 11234
03_45_59 Location[fused 24.792042,121.009133 acc=7 et=+5h56m46s675ms alt=52.7 vel=0.3500111 bear=142.0] 10433
03_47_59 Location[fused 24.791985,121.009248 acc=7 et=+5h58m46s464ms alt=52.8 vel=0.5275903 bear=301.0] 10154
03_49_59 Location[fused 24.792070,121.009431 acc=27 et=+6h0m46s462ms] 10050
03_52_03 Location[fused 24.792070,121.009431 acc=34 et=+6h2m50s304ms] 13828
03_54_03 Location[fused 24.792070,121.009431 acc=32 et=+6h4m50s319ms] 13769
03_56_02 Location[fused 24.792335,121.008897 acc=7 et=+6h6m50s112ms alt=52.6 vel=0.0] 13513
03_58_03 Location[fused 24.792070,121.009431 acc=31 et=+6h8m50s487ms] 13804
04_00_00 Location[fused 24.791978,121.009042 acc=7 et=+6h10m47s244ms alt=53.0 vel=1.4396781 bear=125.0] 10521
04_02_00 Location[fused 24.791493,121.009675 acc=6 et=+6h12m47s570ms alt=44.9 vel=0.0] 10778
04_04_02 Location[fused 24.791493,121.009640 acc=5 et=+6h14m49s181ms alt=38.0 vel=0.5559 bear=315.0] 12324
04_06_00 Location[fused 24.791578,121.009282 acc=8 et=+6h16m47s401ms alt=39.4 vel=2.699718 bear=333.0] 10497
04_08_00 Location[fused 24.793300,121.006217 acc=9 et=+6h18m47s489ms alt=-106.1 vel=0.0] 10535
04_10_01 Location[fused 24.791497,121.009390 acc=10 et=+6h20m48s525ms alt=67.6 vel=1.37122 bear=322.0] 11500
04_12_03 Location[fused 24.792070,121.009431 acc=34 et=+6h22m50s815ms] 13736
04_14_00 Location[fused 24.791783,121.009463 acc=6 et=+6h24m47s638ms alt=68.2 vel=0.0] 10512
04_16_01 Location[fused 24.791592,121.009568 acc=6 et=+6h26m48s725ms alt=68.6 vel=0.0] 11537
04_18_00 Location[fused 24.791842,121.009450 acc=6 et=+6h28m47s744ms alt=69.1 vel=0.0] 10497
04_20_00 Location[fused 24.791817,121.009378 acc=5 et=+6h30m47s808ms alt=69.8 vel=0.4560439 bear=294.0] 10465
05_12_36 Location[fused 24.791652,121.009702 acc=8 et=+7h23m23s980ms alt=70.1 vel=1.3001883 bear=343.0] 3046562
05_12_51 Location[fused 24.792070,121.009431 acc=34 et=+7h23m38s491ms] 14463
05_14_47 Location[fused 24.791578,121.009797 acc=6 et=+7h25m34s567ms alt=7.5 vel=0.63516724 bear=274.0] 10469
05_16_47 Location[fused 24.791202,121.010028 acc=6 et=+7h27m34s355ms alt=7.4 vel=0.38861528 bear=308.0] 10196
07_11_40 Location[fused 24.791202,121.010028 acc=6 et=+9h22m27s200ms alt=7.4 vel=0.38861528 bear=308.0] 3182953
07_11_52 Location[fused 24.793303,121.008718 acc=6 et=+9h22m39s581ms alt=132.6 vel=0.0] 12385
07_13_50 Location[fused 24.793303,121.008718 acc=17 et=+9h24m37s327ms] 10059
07_15_50 Location[fused 24.792070,121.009431 acc=31 et=+9h26m37s456ms] 10109
07_17_50 Location[fused 24.792070,121.009431 acc=31 et=+9h28m37s502ms] 10129
07_19_50 Location[fused 24.792070,121.009431 acc=31 et=+9h30m37s482ms] 10059
07_21_50 Location[fused 24.792070,121.009431 acc=31 et=+9h32m37s579ms] 10109
10_47_19 Location[fused 24.792070,121.009431 acc=31 et=+12h58m7s130ms] 1419616
10_47_33 Location[fused 24.792062,121.009420 acc=25 et=+12h58m20s819ms] 13647
10_49_34 Location[fused 24.792070,121.009431 acc=34 et=+13h0m21s255ms] 14020
10_51_33 Location[fused 24.792070,121.009431 acc=31 et=+13h2m21s59ms] 13786
10_53_30 Location[fused 24.792070,121.009431 acc=23 et=+13h4m17s454ms] 10101
10_55_30 Location[fused 24.792070,121.009431 acc=34 et=+13h6m17s467ms] 10058
10_57_30 Location[fused 24.792070,121.009431 acc=34 et=+13h8m17s604ms] 10149
10_59_30 Location[fused 24.790970,121.010783 acc=6 et=+13h10m17s582ms alt=-14.8 vel=0.0] 10121
11_01_30 Location[fused 24.790915,121.010788 acc=6 et=+13h12m17s576ms alt=-13.8 vel=0.07154639 bear=317.0] 10044
11_03_31 Location[fused 24.790992,121.010807 acc=6 et=+13h14m18s575ms alt=-14.2 vel=0.37883556 bear=306.0] 10976
11_05_33 Location[fused 24.791863,121.009497 acc=6 et=+13h16m20s161ms alt=55.9 vel=0.0] 12510
11_07_31 Location[fused 24.791340,121.009997 acc=5 et=+13h18m18s231ms alt=55.3 vel=1.059813 bear=319.0] 10517
11_09_30 Location[fused 24.791413,121.009845 acc=6 et=+13h20m17s994ms alt=56.7 vel=1.5421078 bear=322.0] 10273
11_11_31 Location[fused 24.791352,121.010000 acc=6 et=+13h22m18s248ms alt=56.9 vel=1.7052747 bear=143.0] 10453
11_13_31 Location[fused 24.791847,121.009502 acc=6 et=+13h24m18s129ms alt=58.5 vel=1.121065 bear=120.0] 10270
11_15_31 Location[fused 24.791445,121.009830 acc=6 et=+13h26m18s398ms alt=57.0 vel=1.7129955 bear=140.0] 10462
11_17_31 Location[fused 24.791400,121.010005 acc=6 et=+13h28m18s157ms alt=57.1 vel=0.42207223 bear=304.0] 10152
11_19_31 Location[fused 24.791620,121.009777 acc=6 et=+13h30m18s590ms alt=57.0 vel=0.58935696 bear=175.0] 10521
11_21_31 Location[fused 24.791650,121.009767 acc=7 et=+13h32m18s121ms] 10071
11_23_31 Location[fused 24.791557,121.009813 acc=7 et=+13h34m18s132ms] 10038
11_25_31 Location[fused 24.791540,121.009857 acc=6 et=+13h36m18s596ms alt=57.4 vel=0.6274464 bear=289.0] 10388
11_27_31 Location[fused 24.791500,121.009860 acc=5 et=+13h38m18s644ms alt=57.5 vel=0.0] 10375
11_29_31 Location[fused 24.792343,121.009318 acc=6 et=+13h40m18s667ms alt=61.4 vel=0.0 bear=0.0] 10327
11_31_32 Location[fused 24.791545,121.009925 acc=6 et=+13h42m19s572ms alt=58.6 vel=0.0] 11168
11_33_31 Location[fused 24.791448,121.009908 acc=6 et=+13h44m18s667ms alt=57.6 vel=0.0] 10198
11_35_32 Location[fused 24.791723,121.009768 acc=6 et=+13h46m19s577ms alt=58.7 vel=0.43854332 bear=120.0] 11040
11_37_31 Location[fused 24.792558,121.009418 acc=6 et=+13h48m18s851ms alt=60.2 vel=0.0] 10263
11_39_32 Location[fused 24.791858,121.009662 acc=6 et=+13h50m19s130ms alt=59.9 vel=0.0] 10494
11_41_32 Location[fused 24.791898,121.009638 acc=6 et=+13h52m19s202ms alt=60.4 vel=0.0] 10519
11_43_31 Location[fused 24.791898,121.009638 acc=16 et=+13h54m18s888ms] 10113
11_45_32 Location[fused 24.792290,121.009412 acc=6 et=+13h56m19s573ms alt=59.3 vel=0.0] 10780
11_47_31 Location[fused 24.792290,121.009412 acc=7 et=+13h58m18s924ms] 10051
11_49_31 Location[fused 24.792070,121.009431 acc=34 et=+14h0m18s981ms] 10062
11_51_31 Location[fused 24.792070,121.009431 acc=33 et=+14h2m19s61ms] 10064
11_53_32 Location[fused 24.790400,121.009740 acc=8 et=+14h4m19s577ms alt=225.2 vel=0.0] 10529
11_55_33 Location[fused 24.790973,121.009510 acc=6 et=+14h6m20s576ms alt=224.7 vel=1.1740814 bear=119.0] 11450
11_57_32 Location[fused 24.791102,121.009202 acc=8 et=+14h8m19s322ms alt=224.7 vel=0.0] 10153
11_59_35 Location[fused 24.791455,121.008463 acc=7 et=+14h10m22s576ms alt=224.7 vel=0.0] 13363
12_01_35 Location[fused 24.792070,121.009431 acc=50 et=+14h12m23s76ms] 13774
12_03_34 Location[fused 24.791595,121.008030 acc=6 et=+14h14m21s577ms alt=226.2 vel=0.0] 12278
12_05_34 Location[fused 24.791623,121.008348 acc=6 et=+14h16m21s575ms alt=224.8 vel=0.0] 12248
12_07_36 Location[fused 24.792070,121.009431 acc=34 et=+14h18m23s155ms] 13750
12_09_36 Location[fused 24.792070,121.009431 acc=50 et=+14h20m23s249ms] 13762
12_11_36 Location[fused 24.792070,121.009431 acc=34 et=+14h22m23s330ms] 13770
12_13_36 Location[fused 24.792070,121.009431 acc=27 et=+14h24m23s399ms] 13766
12_15_36 Location[fused 24.792070,121.009431 acc=24 et=+14h26m23s428ms] 13736
12_17_36 Location[fused 24.792070,121.009431 acc=27 et=+14h28m23s539ms] 13770
12_19_36 Location[fused 24.792070,121.009431 acc=27 et=+14h30m23s595ms] 13766
12_21_36 Location[fused 24.792070,121.009431 acc=50 et=+14h32m23s625ms] 13738
12_23_36 Location[fused 24.792070,121.009431 acc=50 et=+14h34m23s639ms] 13705
12_25_36 Location[fused 24.792070,121.009431 acc=33 et=+14h36m23s722ms] 13742
12_27_36 Location[fused 24.792070,121.009431 acc=34 et=+14h38m23s794ms] 13732
12_29_36 Location[fused 24.792070,121.009431 acc=34 et=+14h40m23s870ms] 13732
12_31_36 Location[fused 24.792070,121.009431 acc=34 et=+14h42m23s974ms] 13758
12_33_36 Location[fused 24.792070,121.009431 acc=33 et=+14h44m24s65ms] 13773
12_35_36 Location[fused 24.792070,121.009431 acc=34 et=+14h46m24s104ms] 13741
12_37_37 Location[fused 24.792070,121.009431 acc=34 et=+14h48m24s210ms] 13767
12_39_37 Location[fused 24.792070,121.009431 acc=34 et=+14h50m24s246ms] 13727
12_41_37 Location[fused 24.792070,121.009431 acc=34 et=+14h52m24s349ms] 13756
13_39_11 Location[fused 24.791897,121.010142 acc=12 et=+15h49m58s647ms alt=-15.3 vel=0.0 bear=0.0] 3347983
13_39_22 Location[fused 24.791535,121.009837 acc=10 et=+15h50m9s575ms alt=120.0 vel=0.0] 10912
13_41_21 Location[fused 24.791535,121.009837 acc=11 et=+15h52m8s842ms] 10105
13_43_21 Location[fused 24.792070,121.009431 acc=33 et=+15h54m8s888ms] 10104
15_35_45 Location[fused 24.792070,121.009431 acc=34 et=+17h46m32s181ms] 3033362
15_35_58 Location[fused 24.792054,121.008840 acc=20 et=+17h46m45s960ms] 13727
15_37_55 Location[fused 24.792055,121.008838 acc=19 et=+17h48m42s419ms] 10107
15_39_55 Location[fused 24.792070,121.008837 acc=50 et=+17h50m42s435ms] 10098
15_41_55 Location[fused 24.792070,121.008837 acc=50 et=+17h52m42s456ms] 10093
15_43_55 Location[fused 24.792070,121.008837 acc=50 et=+17h54m42s521ms] 10112
15_45_59 Location[fused 24.792070,121.008837 acc=22 et=+17h56m46s195ms] 13737
16_42_25 Location[fused 24.792070,121.008837 acc=20 et=+18h53m13s113ms] 3280575
16_42_36 Location[fused 24.792063,121.008826 acc=35 et=+18h53m23s674ms] 10499
16_44_36 Location[fused 24.792865,121.008230 acc=7 et=+18h55m23s175ms] 10033
16_46_36 Location[fused 24.793075,121.008243 acc=6 et=+18h57m23s584ms alt=-13.3 vel=0.0] 10339
16_48_36 Location[fused 24.793075,121.008243 acc=6 et=+18h59m23s383ms alt=-13.3 vel=0.0] 10087
16_50_36 Location[fused 24.792063,121.008826 acc=22 et=+19h1m23s385ms] 10064
16_52_37 Location[fused 24.793008,121.008293 acc=7 et=+19h3m24s596ms alt=-11.4 vel=5.426202 bear=131.0] 11274
16_54_36 Location[fused 24.793008,121.008293 acc=8 et=+19h5m23s489ms] 10076
16_56_36 Location[fused 24.791918,121.008887 acc=6 et=+19h7m23s914ms alt=154.5 vel=3.4445212 bear=302.0] 10444
16_58_36 Location[fused 24.791905,121.008968 acc=6 et=+19h9m23s897ms alt=154.2 vel=0.0] 10397
17_00_36 Location[fused 24.791880,121.008855 acc=7 et=+19h11m24s25ms alt=154.3 vel=0.0] 10478
17_02_37 Location[fused 24.792054,121.008840 acc=22 et=+19h13m24s319ms] 10686
17_04_36 Location[fused 24.791870,121.008888 acc=6 et=+19h15m24s94ms alt=153.0 vel=0.0] 10471
17_06_36 Location[fused 24.791767,121.009027 acc=5 et=+19h17m24s101ms alt=151.7 vel=0.0] 10429
17_08_37 Location[fused 24.792050,121.008837 acc=20 et=+19h19m24s615ms] 10961
17_10_37 Location[fused 24.791837,121.009068 acc=6 et=+19h21m24s189ms alt=148.0 vel=0.0] 10455
17_12_37 Location[fused 24.792051,121.008809 acc=35 et=+19h23m24s719ms] 10993
17_14_37 Location[fused 24.792063,121.008826 acc=50 et=+19h25m24s788ms] 10942
17_16_37 Location[fused 24.792035,121.008033 acc=6 et=+19h27m24s151ms alt=254.7 vel=0.51575166 bear=278.0] 10241
17_18_37 Location[fused 24.792097,121.007922 acc=6 et=+19h29m24s285ms alt=254.7 vel=0.0] 10312
17_20_37 Location[fused 24.791242,121.008240 acc=6 et=+19h31m24s532ms alt=252.8 vel=0.0] 10513
17_22_39 Location[fused 24.794053,121.007475 acc=6 et=+19h33m26s589ms alt=252.8 vel=0.0] 12503
17_24_38 Location[fused 24.790153,121.010693 acc=8 et=+19h35m25s721ms alt=-5.7 vel=0.0] 11541
17_27_32 Location[fused 24.791767,121.010663 acc=7 et=+19h38m19s362ms alt=-5.7 vel=0.0] 65125
17_28_38 Location[fused 24.791901,121.009574 acc=142 et=+19h39m25s313ms] 11052
17_30_37 Location[fused 24.791717,121.010738 acc=6 et=+19h41m24s554ms alt=-4.8 vel=9.866196 bear=121.0] 10222
17_32_37 Location[fused 24.791650,121.015117 acc=6 et=+19h43m24s566ms alt=15.0 vel=0.5610472 bear=93.0] 10183
17_34_37 Location[fused 24.791098,121.016413 acc=6 et=+19h45m24s579ms alt=6.1 vel=0.0 bear=0.0] 10150
17_36_37 Location[fused 24.790747,121.016913 acc=6 et=+19h47m24s649ms alt=8.8 vel=0.0] 10191
17_38_37 Location[fused 24.791092,121.016705 acc=6 et=+19h49m24s785ms alt=7.7 vel=0.0 bear=0.0] 10275
18_43_07 Location[fused 24.772942,121.016317 acc=6 et=+20h53m54s583ms alt=1766.7 vel=1.8869717 bear=359.0] 160057
18_43_17 Location[fused 24.772942,121.016317 acc=6 et=+20h54m4s746ms alt=1766.7 vel=1.8869717 bear=359.0] 10071
18_45_17 Location[fused 24.772942,121.016317 acc=6 et=+20h56m4s820ms alt=1766.7 vel=1.8869717 bear=359.0] 10064
18_47_17 Location[fused 24.772942,121.016317 acc=6 et=+20h58m4s904ms alt=1766.7 vel=1.8869717 bear=359.0] 10073
18_49_17 Location[fused 24.772942,121.016317 acc=6 et=+21h0m5s12ms alt=1766.7 vel=1.8869717 bear=359.0] 10108
18_51_17 Location[fused 24.772942,121.016317 acc=6 et=+21h2m5s38ms alt=1766.7 vel=1.8869717 bear=359.0] 10109
18_53_17 Location[fused 24.772942,121.016317 acc=6 et=+21h4m5s43ms alt=1766.7 vel=1.8869717 bear=359.0] 10072
18_55_17 Location[fused 24.772942,121.016317 acc=6 et=+21h6m5s103ms alt=1766.7 vel=1.8869717 bear=359.0] 10093
