lat,lon,bear,heading,magx_kalman,magy_kalman,magz_kalman,magx_lowess,magy_lowess,magz_lowess,mag,mag_kalman,mag_lowess,timestamp,intersection_points,33_dbm,25_dbm,181_dbm,208_dbm,200_dbm,label
24.7892152,120.9950986,341.7713928222656,-53.174473,-2.0073807023612322,14.392348778901104,-1.3572905587919646,-24.144523166609112,32.23634688924262,9.602162085289057,17.829470174966392,14.594914125089403,41.404608154391084,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.7892152,120.9950986,341.7713928222656,-59.918380000000006,-3.819604612590955,18.151037201626366,0.5378959659883649,-24.08874671776265,31.948528638447726,9.321765765430566,25.766753773030857,18.556369875640467,41.083713532004246,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.7892152,120.9950986,341.7713928222656,-60.980026,-5.721761260118976,21.365050870387403,2.6739627486091875,-24.032846567845514,31.660518060716964,9.04172420536273,28.874909523667778,22.27900418315391,40.76418642181432,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.7892152,120.9950986,341.7713928222656,-56.86061,-7.730429902232671,24.054753966545377,4.860968293641635,-23.97682260377144,31.37231367025685,8.76204733092606,34.79881479763404,25.729744414124145,40.446057417591376,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.7892202,120.9951004,344.6159973144531,-51.94814,-9.449796475791103,26.125740632331304,6.864854160312171,-23.92067507812003,31.08391418989838,8.482745779066583,49.27130558732944,28.6178126289218,40.12935824941923,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789224,120.99510079999999,341.0927734375,-64.10533000000001,-9.564961648514345,27.486672681446223,7.583533783373187,-23.864404523328925,30.795318243837997,8.203830387767605,39.97093404362726,30.07516668412787,39.81412138957235,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789224,120.99510079999999,341.0927734375,-57.070793,-9.98327111268228,28.20747841704135,7.638808307392868,-23.808011566268608,30.506524111641042,7.9253114504821305,36.466053570958344,30.881692523471965,39.500379614642426,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789224,120.99510079999999,341.0927734375,-51.242725,-11.048085917662043,28.479958624178142,7.343662072545195,-23.751497133646648,30.217529669015818,7.647198854170127,33.22381073868559,31.418109718992962,39.18816614365486,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789227899999997,120.9951011,345.5130615234375,-55.369114,-12.97256217869906,28.48934960321477,6.9588183395677685,-23.694862518308035,29.928332480823382,7.3695023574122445,37.8965823741405,32.067983456673915,38.877514836215184,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789227899999997,120.9951011,345.5130615234375,-55.538616000000005,-14.125371155511763,28.334449195585183,6.448534056041866,-23.6381093328494,29.63892993138472,7.092231785773881,34.7603782813134,32.31022613616459,38.56846032722095,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789241399999998,120.9951028,359.9248352050781,-54.70345,-14.311517793413246,28.409522590521995,6.143023911307759,-23.581239320692006,29.349319366831843,6.815397104885853,29.575484586664427,32.39841443878793,38.2610380530028,17,0,-85.0,-85.0,0.0,0.0,0.0,0
24.789241399999998,120.9951028,359.9248352050781,-44.55976,-15.052994412752117,28.501653673423814,6.225042647026876,-23.524254307302144,29.05949832791714,6.5390086516993255,31.860608881438537,32.82815954127558,37.95528445331218,17,0,-85.0,-85.0,0.0,0.0,0.0,0
