lat,lon,bear,heading,magx_kalman,magy_kalman,magz_kalman,magx_lowess,magy_lowess,magz_lowess,mag,mag_kalman,mag_lowess,timestamp,intersection_points,33_dbm,25_dbm,181_dbm,200_dbm,208_dbm,label
24.789309699999997,120.99508190000002,353.2019348144531,-62.368534,-13.427387479260254,2.87429597711088,-11.307487069697908,-19.78519372712162,12.4325889791677,-20.160864779190184,37.05484509372561,17.788073974256353,30.86233348581157,16,0,-90.0,0.0,0.0,0.0,0.0,0
24.789324399999998,120.99507709999999,357.780029296875,7.673278999999999,-15.039034367916736,5.626746876778288,-10.430970486918907,-19.610454262468217,12.212503100274642,-20.3026837423442,32.086314839819174,19.147793095646513,30.755716793731587,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789324399999998,120.99507709999999,357.780029296875,26.19428,-16.944886499889204,6.5698813517876165,-10.285824085860082,-19.43589893813481,11.992238586838976,-20.44365591603815,32.910312815286396,20.88278469447869,30.651444029122366,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789324399999998,120.99507709999999,357.780029296875,-135.89606,-18.82559449700983,5.936347514828962,-11.471270916321892,-19.261530835206205,11.771790022303161,-20.583769275059925,35.95852528399907,22.830534080882018,30.549519930985767,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789324399999998,120.99507709999999,357.780029296875,-112.77418999999999,-19.712430898783317,6.535078278424834,-12.145190091777947,-19.087353157745405,11.551147741182605,-20.72301797725989,35.97453954674061,24.058113442451564,30.44995137587182,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7893428,120.99507120000001,5.57368803024292,21.016214,-20.1799841462344,7.979123356435697,-11.602786267216622,-18.913368746955705,11.330306003769335,-20.861397884906154,33.48897548865901,24.60737326173194,30.352747374986325,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7893428,120.99507120000001,5.57368803024292,42.570053,-21.170318182942964,7.758726142755483,-11.961875956848878,-18.739580229117355,11.109263174353208,-20.99890468065705,33.383354273589724,25.52384531633825,30.2579178600889,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7893553,120.99506720000001,2.1567556858062744,-58.262825,-21.61687818919048,6.716541135949095,-13.829024334445355,-18.565990319777896,10.888013973709068,-21.13553922734141,38.141740914646256,26.526274927322106,30.165474690053497,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7893553,120.99506720000001,2.1567556858062744,-90.64625,-21.483705430130524,7.1990257503551875,-14.977004699081599,-18.392601419928585,10.666550371852951,-21.27130836030809,36.02568860899129,27.160379977445256,30.075432551950907,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7893553,120.99506720000001,2.1567556858062744,56.023796,-21.520867045009226,8.11327561447193,-14.799868262208735,-18.21941553349645,10.444867858048589,-21.40621950826989,32.788449159665966,27.349754297691273,29.987807532237873,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7893553,120.99506720000001,2.1567556858062744,10.27135,-21.814015293235354,7.6430396171189745,-16.284019895643308,-18.04643455664279,10.222964641564676,-21.540279180231988,34.459437023840074,28.274310279192722,29.902615829258288,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789378399999997,120.9950562,355.3197021484375,-59.54101,-21.23835935238981,7.035083165121026,-18.246167326332372,-17.873660276374846,10.000835818394368,-21.67349885937275,37.59535077639255,28.870104350728145,29.819875947913864,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789392199999998,120.9950506,353.3658752441406,-12.233478999999999,-20.728358221000352,7.660795961431763,-19.178602524947472,-17.701094048680343,9.778476614913385,-21.805893579157996,33.34990762266069,29.26040710774072,29.739608777087142,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789392199999998,120.9950506,353.3658752441406,30.182432000000002,-19.963213695423416,7.772261069747936,-20.156239935094916,-17.528736987107354,9.555885807184703,-21.9374775519267,33.26479153098665,29.41448540271571,29.661835669162947,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789392199999998,120.9950506,353.3658752441406,-110.83731,-18.99363706705894,6.824542405396909,-21.881395903385847,-17.35658993566967,9.333060756953266,-22.06826623284192,36.72343041917518,29.767904104234933,29.586578237632715,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789392199999998,120.9950506,353.3658752441406,-114.474205,-17.659724820435514,6.644876783074105,-23.034893712935894,-17.184653469787534,9.109995911896421,-22.198277722034245,39.97004165872241,29.77627573357684,29.513859019382945,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894154,120.9950378,348.973876953125,26.899612,-16.969211716833414,7.79557864348988,-22.979887231139926,-17.01292798197443,8.88668915052902,-22.32752888207956,33.233770847738626,29.61081575764943,29.443700660040605,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894154,120.9950378,348.973876953125,-3.3860579,-16.085782070734297,7.816871922318264,-23.641339132638286,-16.84141403863352,8.663142149132998,-22.456033894871744,34.03042110053887,29.64403460161081,29.376124948746995,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789428100000002,120.99503200000001,347.9521789550781,-27.224869,-14.857405995647362,7.68198908073836,-24.11463875862861,-16.670112167447947,8.439354065830742,-22.583808103454007,40.22103926394742,29.347423594162994,29.311153596837244,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789428100000002,120.99503200000001,347.9521789550781,-58.28331,-14.745645812855592,8.775295483310899,-23.274817809834538,-16.499022873848464,8.215323704469299,-22.71086609439035,34.99995999997714,28.916379879552583,29.248807464891954,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789428100000002,120.99503200000001,347.9521789550781,55.020077,-14.972564967842874,9.33444907867332,-21.922035127402175,-16.328147105711835,7.991052953502023,-22.837218916177246,33.772858593255044,28.14045602767794,29.18910555390218,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.789428100000002,120.99503200000001,347.9521789550781,-90.50211999999999,-15.542451751455692,8.231808669771903,-22.066865643948518,-16.157486165401973,7.7665417265539185,-22.962876504121105,34.58259677930505,28.218381239364803,29.13206527040224,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894494,120.99501950000001,345.3147277832031,8.219882,-15.322905527007418,7.300989566817925,-22.043201130333692,-15.987041530279598,7.541786471812388,-23.087852199470895,40.003174874002184,27.820830298837652,29.077705536405553,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894494,120.99501950000001,345.3147277832031,-14.538316,-14.940940871419299,8.451465270309834,-21.341698598890538,-15.816814451669664,7.31678396783512,-23.21216000940919,32.06964920294576,27.388447900974366,29.026045533846503,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894669,120.9950085,343.0196533203125,41.829914,-14.89356972330541,8.364264358844027,-21.046517047447303,-15.646806119514935,7.091532738097171,-23.335813141472823,31.400183599781727,27.105999653140962,28.977103949341274,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894669,120.9950085,343.0196533203125,-123.87415,-15.017434455401736,6.771946990932928,-22.345217075836857,-15.477017903260684,6.866027693201439,-23.458827147958402,33.626613652879186,27.76132795520711,28.930900273227778,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894669,120.9950085,343.0196533203125,-109.430954,-14.715161696020138,5.8987563460762225,-23.227739603781917,-15.307451276630646,6.640260160596448,-23.581221879528186,38.05608492738054,28.12221892510425,28.887456532522286,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894842,120.9949967,340.528076171875,-1.8727738999999999,-14.47459567485637,6.610378940384478,-23.352631047759786,-15.13810760781885,6.414223904764151,-23.703017432248707,31.331318981492,28.25874035654887,28.846795413699542,16,0,-90.0,-95.0,0.0,0.0,0.0,0
24.7894842,120.9949967,340.528076171875,-0.56600624,-14.54793622961621,5.9103086862407475,-24.24215880806917,-14.968988312952996,6.187915835355594,-23.82423295312494,32.84176551953322,28.883498073870456,28.808939399143664,16,0,0.0,-85.0,0.0,0.0,0.0,0
24.7895016,120.9949858,338.5048522949219,-70.9348,-14.23448530755964,4.209386386383445,-25.602547224520556,-14.800094932973115,5.961329599071504,-23.944889841155316,39.312318680027005,29.59442396980902,28.773911971069303,16,0,0.0,-85.0,0.0,0.0,0.0,0
24.7895016,120.9949858,338.5048522949219,-109.00652,-13.91687454760344,4.043093371788947,-26.33385110823663,-14.631428922064835,5.7344556026953795,-24.06501118694533,38.45981279205608,30.05823872713622,28.741737191556876,16,0,0.0,-85.0,0.0,0.0,0.0,0
24.7895016,120.9949858,338.5048522949219,22.496647,-13.933485651438641,4.7197167016125245,-26.191260089288697,-14.462991759044378,5.507287371534866,-24.184618533350413,32.61539513787929,30.039970925536757,28.712438392071984,16,0,0.0,-85.0,0.0,0.0,0.0,0
24.7895016,120.9949858,338.5048522949219,-27.671337,-13.863589606733896,3.8384022064421535,-27.12348108957043,-14.294785074496021,5.279821533430353,-24.303731578022983,32.73455055442186,30.70204675096833,28.686037794848918,16,0,0.0,-85.0,0.0,0.0,0.0,0
