lat,lon,bear,heading,magx_kalman,magy_kalman,magz_kalman,magx_lowess,magy_lowess,magz_lowess,mag,mag_kalman,mag_lowess,timestamp,intersection_points,25_dbm,33_dbm,208_dbm,181_dbm,189_dbm,200_dbm,label
24.7893193,120.99497340000002,182.8419647216797,43.044556,-14.411687690854723,15.11740899904791,-17.58809346477241,-14.879406274280123,18.602511962340625,-31.914613812966717,44.148707282999816,27.305197832442055,39.82452456985417,16,0,-80.0,-80.0,0.0,0.0,,,1
24.7893193,120.99497340000002,182.8419647216797,-69.969215,-16.471864776381278,14.598316868580016,-19.861361508770823,-14.769218201414683,18.264784730225717,-31.941773242202636,44.540291634429174,29.64636344628024,39.64856927278433,16,0,-80.0,-80.0,0.0,0.0,,,1
24.7893193,120.99497340000002,182.8419647216797,-58.818817,-19.17057225191915,14.225795244503646,-20.352445967803686,-14.659276649576077,17.92691338656382,-31.96822574251989,43.27676490681808,31.370466169264418,39.474499016236784,16,0,-80.0,-80.0,0.0,0.0,,,1
24.7893193,120.99497340000002,182.8419647216797,71.34442,-22.902980779262784,13.007358955184888,-19.694533785444154,-14.549583403425343,17.588896126907642,-31.99396076911505,42.23066482640314,32.88787887034234,39.3023303364069,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789329100000003,120.9949805,9.169870376586914,44.161488,-25.10415421474755,11.328439289596604,-20.038502421429683,-14.440140297478553,17.250730750169133,-32.01896762886707,42.208368838418764,34.0601478985272,39.13207956707811,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789329100000003,120.9949805,9.169870376586914,-104.02131999999999,-25.836863879205204,9.474474911789196,-21.208774808165476,-14.330949018756257,16.912414919815948,-32.04323693713144,43.004640955180655,34.74365177741361,38.963764084176326,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789329100000003,120.9949805,9.169870376586914,-97.20233,-26.476347813214876,8.775980869769382,-21.370802930119286,-14.222011065317771,16.573946718265095,-32.06676060062639,39.71936348583654,35.138668893839466,38.79740254166246,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789329100000003,120.9949805,9.169870376586914,43.698879999999996,-27.15648063914846,8.77522632591978,-20.82180457903436,-14.11332775312084,16.2353251436699,-32.08953065083475,36.921261840300104,35.327419714763444,38.633014122361125,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789329100000003,120.9949805,9.169870376586914,26.200623,-27.15362108391871,8.509693512374554,-21.184018168224263,-14.004900213678923,15.896550213257413,-32.11153941224105,39.848357241221386,35.4752962974975,38.470618686234154,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789329100000003,120.9949805,9.169870376586914,-101.303925,-25.994384072995285,8.417442768698988,-22.41779959656827,-13.896729374034795,15.557622617236987,-32.13278054439437,39.20030095909979,35.342878842145986,38.31023746088942,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789341399999998,120.99499180000001,14.003466606140135,-52.162594,-25.251452414472734,9.63728070803678,-22.907945135203068,-13.788815973199286,15.218543904418715,-32.15324901661577,37.59783984645928,35.43002933675546,38.15189309638486,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789341399999998,120.99499180000001,14.003466606140135,76.79889,-25.13620578054952,10.845614360494572,-22.754866247138985,-13.681160610169448,14.87931647712118,-32.17294009013665,38.16113199704642,35.59831639029973,37.99560880563837,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789341399999998,120.99499180000001,14.003466606140135,37.486042,-24.17160434395553,11.457902919622232,-24.00197435646277,-13.57376375930164,14.539943256385842,-32.19184938028673,40.040729264088085,35.939459774522405,37.841408258881145,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789341399999998,120.99499180000001,14.003466606140135,-91.95264399999999,-22.441397561433146,11.71212384501577,-25.63756788336668,-13.466625698387352,14.200427068595374,-32.20997383981148,44.42131920598487,36.02880870144778,37.68931614386633,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789351500000002,120.9949997,17.760726928710938,-27.403875,-23.433150109926252,11.619096388997601,-25.97025681630727,-13.359746557884936,13.860770624451984,-32.22731129687044,44.759235316524354,36.85878679604238,37.539357797117184,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789351500000002,120.9949997,17.760726928710938,82.75759000000001,-26.074529166408546,10.291084815044304,-25.570300457607775,-13.253126578194372,13.520976386040541,-32.24385920270777,44.67696050538801,37.942426957334476,37.391558175790834,16,0,-80.0,-80.0,0.0,0.0,,,1
24.789351500000002,120.9949997,17.760726928710938,23.975216,-27.83829018204712,8.017631295416976,-25.75865965220475,-13.146766052557465,13.181046046861308,-32.25961492106452,45.89231257454784,38.76546606100889,37.24594189150711,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789351500000002,120.9949997,17.760726928710938,-63.192417000000006,-28.415935727834693,5.78106642367546,-26.152684970791057,-13.04066511639351,12.84098076218475,-32.27457666938507,46.903347051143385,39.04931578740939,37.10253404823903,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789351500000002,120.9949997,17.760726928710938,-2.0735807,-30.092666478665883,5.437258369643235,-25.44585880517932,-12.93482373254885,12.5007820192639,-32.28874329301513,44.79726166184719,39.78220814268106,36.961360358183384,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789368600000003,120.9950095,16.079326629638672,74.1265,-31.034149134281613,4.820774984748421,-24.87393778615057,-12.82924173606265,12.160451671627403,-32.3021135234617,43.48183029634333,40.06333816510673,36.822446502954215,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789368600000003,120.9950095,16.079326629638672,-43.961414000000005,-31.13469551395567,3.21932694238687,-25.564388690567373,-12.723918784053566,11.819991843991625,-32.31468677191679,45.29018180356543,40.413751370432294,36.68581875305925,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789368600000003,120.9950095,16.079326629638672,-85.528534,-30.469970743647536,2.2642991071983376,-26.399579723246877,-12.618854349240886,11.479404648706103,-32.32646377793271,46.42612195736361,40.37925181488215,36.55150443637151,16,0,-85.0,-85.0,0.0,0.0,,,1
24.7893775,120.9950102,344.6868591308594,24.455791,-31.054898487588964,3.2425926453814036,-26.40332938970674,-12.514047730462254,11.138692890587526,-32.33744603750652,45.075057091478,40.89079272892235,36.41953165733681,16,0,-85.0,-85.0,0.0,0.0,,,1
24.7893775,120.9950102,344.6868591308594,84.21021999999999,-31.442700176134153,3.345694639673791,-26.322721117290666,-12.40949808054846,10.797859622562136,-32.34763510552633,44.52925766818935,41.14271155389334,36.28992851963163,16,0,-85.0,-85.0,0.0,0.0,,,1
24.7893775,120.9950102,344.6868591308594,-104.36598000000001,-30.81983610669537,2.7898839749683217,-27.29611731861603,-12.305204360900838,10.456907788757883,-32.35703308261639,45.95933419883278,41.26407361021205,36.1627234148045,16,0,-85.0,-85.0,0.0,0.0,,,1
24.7893775,120.9950102,344.6868591308594,-95.64873,-30.60306542746484,2.8797323648726754,-27.482591199729917,-12.201165356088284,10.115840489957266,-32.36564308935166,46.58152802405693,41.232672616536284,36.03794552207665,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789389399999997,120.9950037,339.601806640625,43.645576,-31.410544339391105,3.6756833995531673,-26.53916467102421,-12.097379657556283,9.77466174468375,-32.37346825176532,46.001847788974736,41.28510876316478,35.91562408548816,16,0,-85.0,-85.0,0.0,0.0,,,1
24.789389399999997,120.9950037,339.601806640625,39.56394,-31.4760652353458,3.360511120525212,-26.25448794905395,-11.993845685110333,9.433376404163536,-32.38051148678229,46.53625650393466,41.12582953762681,35.79578814394941,16,0,-85.0,-85.0,0.0,0.0,,,1
24.7893997,120.9949987,337.2245178222656,-108.79741999999999,-30.34658968727453,2.426312205742779,-26.878756661155904,-11.890561686066938,9.091989131139083,-32.38677663193575,46.53455434706559,40.611206042386456,35.67846723414298,16,0,-85.0,-85.0,0.0,0.0,,,1
24.7893997,120.9949987,337.2245178222656,-99.49268000000001,-29.701703033763742,2.6840052571561896,-26.691429641705327,-11.787525751667609,8.750504628404878,-32.392268616130394,44.755053342745555,40.02283677657592,35.56369160671468,16,0,-80.0,-85.0,0.0,0.0,,,1
